Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06
SLC25A21-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.178556518320095,0.7301009978181,1.27572800169546,1.03245159560727,1.61068937827924,1.11935118781991,1.30301794870059
SLC25A22,Slc25a22,one-to-one,NA,NA,Not detected,Approved,glandular cells,3.3180538026276816,4.88547656629652,2.54163346521532,3.64025935257966,3.83953493450387,1.88267919767313,3.11873929949759
SLC25A23,Slc25a23,one-to-one,NA,NA,Low,Approved,glandular cells,14.149733165328685,17.5617343593968,14.2009258686635,17.0208095909534,14.1960915627952,9.16940148762871,12.7494361225345
SLC25A24,Slc25a24,one-to-one,NA,NA,Low,Enhanced,glandular cells,0.1305898359339145,0.102343443027019,0.131140427689359,0.312711695652988,0.0919851661437083,0.0616421956620932,0.0837160874283194
SLC25A24_1,NA,human-specific,NA,NA,NA,NA,NA,0.1307679553707732,0.0511717215135093,0.131140427689359,0.113713343873814,0.114981457679635,0.261979331563896,0.111621449904426
SLC25A25,Slc25a25,one-to-one,NA,NA,Low,Uncertain,glandular cells,8.739554367889351,5.81107498159535,6.05182260526388,18.1508890532574,6.73258882875845,5.79262763856355,9.89832309989747
SLC25A25-AS1,NA,human-specific,NA,NA,NA,NA,NA,3.074930888578855,4.49239633182557,2.01018842379482,3.39556568868383,3.15875791611465,2.39288682106552,2.99979014998874
SLC25A26,Slc25a26,one-to-one,NA,NA,Low,Supported,glandular cells,0.9876000644346928,0.203105624334049,0.985813123569072,1.42582254226556,0.8795548102679,1.64592126561626,0.785383020555316
SLC25A26_1,NA,human-specific,NA,NA,NA,NA,NA,0.004777430569420016,0,0,0,0.0129500529952595,0,0.0157145304212606
SLC25A27,Slc25a27,one-to-one,NA,NA,NA,NA,NA,7.96981386554978,8.91445754245184,7.26975017466541,7.18864857283187,6.31065326704714,9.67570661282029,8.45966702348213
SLC25A28,Slc25a28,one-to-one,NA,NA,NA,NA,NA,6.809152678571883,8.83942397575641,5.25150954196757,7.46684342817073,4.42711143405842,5.31254994238722,9.55747774909095
SLC25A28-DT,NA,human-specific,NA,NA,NA,NA,NA,0.1161630415931638,0.10932357077537,0,0,0.0982588285459678,0.131692754140291,0.357703096097354
SLC25A29,Slc25a29,one-to-one,NA,NA,NA,NA,NA,13.528057982178316,17.0644231639393,10.1684178050717,16.5607210799026,12.6049058690038,9.3760367710434,15.3938432041091
SLC25A3,Slc25a3,one-to-one,NA,NA,NA,NA,NA,39.7779026591069,35.5035664188001,34.005419634354,43.0471113760168,40.7945003179445,43.9499185516147,41.3668996559113
SLC25A30,Slc25a30,one-to-one,NA,NA,NA,NA,NA,4.330868419662612,4.28872637951198,2.89581699445808,5.17892837430025,4.7779322494931,3.77415533453502,5.06965118567724
SLC25A30-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.2627213446707529,0.0837471576410465,0.286164252337836,0.186102187958963,0.1505420568593,0.504415185259176,0.365357227968196
SLC25A31,Slc25a31,one-to-one,NA,NA,Low,Uncertain,glandular cells,0.021948428416988533,0.062990083161345,0,0,0,0,0.0687004873405862
SLC25A32,Slc25a32,one-to-one,NA,NA,Low,Uncertain,glandular cells,6.623362578186235,6.41860548736351,4.8812944282947,9.93652310466157,4.69608419269744,6.52972182853806,7.27794642756213
SLC25A33,Slc25a33,one-to-one,NA,NA,Medium,Approved,glandular cells,4.077719784537298,4.35933749141765,2.69890280109154,6.24441455251179,3.87716880307593,3.82413269739387,3.46236236173301
SLC25A34,Slc25a34,one-to-one,NA,NA,NA,NA,NA,3.043550437589225,3.47891896334066,2.81708392297576,2.73799972087279,2.4916801272115,3.09941335623882,3.63620653489582
SLC25A34-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.026408786320276833,0,0.158452717921661,0,0,0,0
SLC25A35,Slc25a35,one-to-one,NA,NA,NA,NA,NA,0.64219502223296,0.811614159074289,0.369771688274329,0.495979483186024,0.863206072804634,0.619198696079904,0.69340003397858
SLC25A36,Slc25a36,one-to-one,NA,NA,Low,Approved,glandular cells,11.18203778963227,11.0118592482369,10.730380554053,11.8183809044607,9.97851544435942,13.3236286728463,10.2294619138373
SLC25A37,Slc25a37,one-to-one,NA,NA,Low,Uncertain,glandular cells,20.15494097480785,22.343210177319,15.9691759957887,22.8403743647868,16.5667776307628,15.170008234028,28.0400994461618
SLC25A38,Slc25a38,one-to-one,NA,NA,Medium,Approved,glandular cells,3.00117986170111,3.29476700290872,2.65819255571216,2.98595632824775,2.93886641654898,3.01678312088638,3.11251374590267
SLC25A39,Slc25a39,one-to-one,NA,NA,Not detected,Approved,glandular cells,14.944123810156551,19.1887458925059,11.6914775364652,18.7860771176809,16.0776761726964,10.8705770439587,13.0501890976322
SLC25A3P1,NA,human-specific,NA,NA,NA,NA,NA,0.011536730486743483,0,0,0,0,0,0.0692203829204609
SLC25A4,Slc25a4,one-to-one,NA,NA,Low,Approved,glandular cells,11.424892368988385,11.0233073551039,8.81463676838771,11.2728397008261,11.91544642274,13.9355691521637,11.5875548147089
SLC25A40,Slc25a40,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,4.309577484187233,4.18300121285551,3.70934062294422,5.03368335387573,4.05884545609113,4.84711156178193,4.02548269757488
SLC25A41,Slc25a41,one-to-one,NA,NA,NA,NA,NA,0.17600212905791218,0.273054686076156,0.0583142851420998,0.0758474614879261,0.245418562461324,0.328925623131797,0.0744521560481701
SLC25A42,Slc25a42,one-to-one,NA,NA,Low,Approved,glandular cells,6.032190314786505,6.27139833784034,6.30908087735739,5.81009663666005,6.10504027279823,5.56314212003289,6.13438364403013
SLC25A43,Slc25a43,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,5.6236318893953285,7.24774784029303,5.13369689260235,5.63705824885574,6.21562907550581,3.36497342079919,6.14268585831585
SLC25A44,Slc25a44,one-to-one,NA,NA,NA,NA,NA,3.5413747226013967,3.70136463363996,2.17955738672309,5.8294678215205,3.07912413910362,2.81375367267917,3.64498068194204
SLC25A45,Slc25a45,one-to-one,NA,NA,NA,NA,NA,4.385414571843278,5.65631232187828,3.70856665803977,4.84362494165915,5.10002213645081,3.84082988287221,3.16313149015945
SLC25A46,Slc25a46,one-to-one,NA,NA,Low,Approved,glandular cells,9.37420375881996,7.75439076833282,7.87442154373598,10.4780508015307,8.14706735697906,11.6158886874177,10.3754033949235
SLC25A47,Slc25a47,one-to-one,NA,NA,NA,NA,NA,0.10981438398112078,0.159529232354276,0,0.141801775825253,0.0573532510099834,0.230605464043488,0.0695965806537243
SLC25A48,Slc25a48,one-to-one,NA,NA,NA,NA,NA,0.5766175809853041,0.661703880396719,0.606824270051554,0.854148273411188,0.638462512486405,0.316494818876195,0.382071730689764
SLC25A48-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.07549775799798403,0.0574992727780348,0.147356371857608,0.0958307789612386,0.0516797168748136,0.0692644554097321,0.0313559521064771
SLC25A5,Slc25a5,one-to-one,NA,NA,Low,Approved,glandular cells,84.2595081594057,96.2126048803766,66.9949487360148,88.785053732852,98.2228178505787,74.0195901113422,81.3220336452699
SLC25A5-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.7890330093389916,0.532315158736548,0.519692074841511,1.22515264864565,0.751832772307036,0.709938237750463,0.995267163752741
SLC25A51,Slc25a51,one-to-many (mouse-to-human),NA,NA,NA,NA,NA,3.8097748095690918,4.64576435906434,3.57737210680024,3.96956464737746,3.50511977193425,2.82182403170469,4.33900394053357
SLC25A51P1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC25A51P1_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC25A51P4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC25A52,Slc25a51,one-to-many (mouse-to-human),NA,NA,NA,NA,NA,0.10166175828851216,0.135790495388682,0.154665490276656,0,0.122047010630342,0,0.197467553435393
SLC25A53,Slc25a53,one-to-one,NA,NA,NA,NA,NA,0.23277243524368518,0.286811639725795,0.160787173994858,0.328633733897304,0.23361599037349,0.161951928946572,0.224834144524092
SLC25A6,NA,human-specific,NA,NA,Low,Approved,glandular cells,0.019613921288535,0,0,0.0449543879253042,0.0727291398059058,0,0
SLC25A6_1,NA,human-specific,NA,NA,NA,NA,NA,3.9734350776119682,6.75673914787346,3.97469524504044,2.69726327551825,4.03646725922777,3.02176330554573,3.35368223246616
SLC26A1,Slc26a1,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,3.541181985879975,4.99707028644277,2.90275033631434,4.08904860471058,3.32885482529405,2.76190802118979,3.16745984132832
SLC26A10P,Slc26a10,one-to-one,NA,NA,NA,NA,NA,0.08995470517087363,0.0810027699294565,0.069196668123085,0.157503179771409,0.0728044027998409,0.0487885539657374,0.110432656435713
SLC26A11,Slc26a11,one-to-one,NA,NA,Medium,Approved,glandular cells,4.694295927201273,4.84179443351535,4.04747515489968,5.24520383155679,4.41391971248555,4.37437168907236,5.24301074167791
SLC26A2,Slc26a2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,28.315134390145083,12.6320847726031,19.2157661032688,45.0948662013539,10.8491215518661,15.629480503171,66.4694872086076
SLC26A3,Slc26a3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.12434161109838764,0.0407402897337776,0.0348024186136057,0.430030368047437,0.0183084631954145,0,0.222168127000091
SLC26A4,Slc26a4,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.16593998174777663,0.161112064087578,0.042347718152591,0.0137700690056188,0.022277809132018,0.134361638328062,0.621770591780792
SLC26A4-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.0435979872901695,0.0301989493345543,0.0257974718221224,0,0.0271424850458769,0.145512364142668,0.0329366533957954
SLC26A5,Slc26a5,one-to-one,NA,NA,NA,NA,NA,0.5685043565934338,0.777367022065328,0.425002417137338,0.67370864891553,0.517029836964998,0.543127982051578,0.474790232425831
SLC26A5-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.1271480443940341,0.150806349557657,0.14723019514776,0.0478743610125625,0.271086191929756,0.0519038597969442,0.0939873089195249
SLC26A6,Slc26a6,one-to-one,NA,NA,Low,Approved,glandular cells,4.33325221290891,4.72724750739553,3.22715187080265,3.4118307521341,4.9750886147958,4.03969562614379,5.61849890618159
SLC26A7,Slc26a7,one-to-one,NA,NA,NA,NA,NA,0.344665737052673,0.298458350312016,0.195467981716783,0.596908339518605,0.241425987983051,0.551275108078881,0.184458654706702
SLC26A8,Slc26a8,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.43873317343253515,0.76553229022166,0.367850502852366,0.372128539655513,0.372694855788862,0.249754717917244,0.504438134159566
SLC26A9,Slc26a9,one-to-one,NA,NA,Low,Enhanced,glandular cells,41.36838149583755,55.8201389318901,22.5780329734827,42.3716650726305,63.974814728248,32.3810897933928,31.0845474753812
SLC26A9-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.2915985760593929,1.46466756968867,0.738409107566221,1.20053037201748,2.22281965877547,1.12803327196733,0.995131476341186
SLC27A1,Slc27a1,one-to-one,NA,NA,NA,NA,NA,18.072785740790934,21.538330571359,13.6481829369487,15.9380450692567,24.0324798744884,16.705277710237,16.5743982824558
SLC27A2,Slc27a2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.12990341010960899,0.197002541967697,0.126217160794142,0.218888647247035,0,0.23731211064878,0
SLC27A3,Slc27a3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.2058266314291055,0.102187567461051,0.196411038729266,0.369005491486081,0.137767600337297,0.12309662136351,0.306491469197428
SLC27A3_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC27A4,Slc27a4,one-to-one,NA,NA,Low,Approved,glandular cells,4.055877072552018,6.77931722111085,2.98657986359569,4.37750826701174,3.14229238604879,2.90743204968977,4.14213264785527
SLC27A5,Slc27a5,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.2858415828168845,1.23400735902848,0.897980973227508,1.65039824724604,1.51989463945491,1.2662804253692,1.14648785257517
SLC27A6,Slc27a6,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.3772322367093959,0.287074608833123,0.227716977956226,0.501234359535998,0.165869688565373,0.321113208750742,0.760384576614913
SLC28A1,Slc28a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.07540177236939469,0.0832551261233013,0.0609606384386619,0.132149142786905,0.0641389679041953,0.0859631389465192,0.0259436200167854
SLC28A2,Slc28a2 | Slc28a2b,one-to-many (human-to-mouse),NA,NA,Not detected,Enhanced,glandular cells,0.1537991198899425,0.228326441914516,0.149154360075195,0.0149230878242087,0.277646943804907,0.194149647147114,0.0585942385737143
SLC28A2-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.32590879968601216,0.611528724024725,0.149256801256565,0,0.392596658699291,0.420946481984145,0.381124132151347
SLC28A3,Slc28a3,one-to-one,NA,NA,Medium,Approved,glandular cells,0.5973090330983258,0.468155960975866,0.215958166028638,0.436939443212742,0.168309380954337,0.721852723172812,1.57263852424556
SLC28A3-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.0458288505123915,0.274973103074349,0,0,0,0,0
SLC29A1,Slc29a1,one-to-one,NA,NA,Medium,Approved,glandular cells,9.161210266898733,11.4064822962473,7.63428584309515,10.3714981562599,10.741108670433,6.02561252927893,8.78827410607812
SLC29A2,Slc29a2,one-to-one,NA,NA,Low,Approved,glandular cells,3.8239585191852603,5.60892587640512,2.91318854284406,4.91916682709974,4.01954962747165,2.43237355704469,3.0505466842463
SLC29A3,Slc29a3,one-to-one,NA,NA,Medium,Approved,glandular cells,0.9889545429006876,1.20391127635174,0.894980043101357,0.786258437653485,0.809481701794004,1.20669567596958,1.03240012253396
SLC29A4,Slc29a4,one-to-one,NA,NA,NA,NA,NA,0.27448999646383954,0.277257731795013,0.184214796163429,0.205373220890869,0.267655192749056,0.309248771092078,0.403190266092592
SLC2A1,Slc2a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,4.684542386146125,4.28503815132218,4.96464111981057,4.91529205209876,5.2546696049454,3.03021758307736,5.65739580562248
SLC2A1-DT,NA,human-specific,NA,NA,NA,NA,NA,0.8363815141233392,0.73122295826444,0.669265372182462,0.580327552309755,1.87775768431262,0.81792448100834,0.341791036662418
SLC2A10,Slc2a10,one-to-one,NA,NA,Low,Approved,glandular cells,5.095845094517757,5.32776786221683,3.6908899386965,5.60182510203588,3.87261074426967,5.34825517055483,6.73372174933283
SLC2A11,NA,human-specific,NA,NA,Low,Uncertain,glandular cells,0,0,0,0,0,0,0
SLC2A11_1,NA,human-specific,NA,NA,NA,NA,NA,0.32411088536879934,0.553837334965788,0.432563107037894,0.246146478791005,0.369781607589974,0.152493819888596,0.189842963939539
SLC2A12,Slc2a12,one-to-one,NA,NA,Not detected,Approved,glandular cells,1.9722052444189633,1.42656453578091,1.48715837561731,2.02384851932912,2.56436117365889,2.66992414438049,1.66137471774706
SLC2A13,Slc2a13,one-to-one,NA,NA,Medium,Enhanced,glandular cells,3.3670650040929835,3.26041631105947,3.31592533954864,3.68149516104808,3.28536735974169,2.70925161530337,3.94993423785665
SLC2A14,Slc2a3,one-to-many (mouse-to-human),NA,NA,Not detected,Supported,glandular cells,0.045492222393613946,0.0265821858756502,0.0681235479586224,0,0.0477835552901831,0,0.130464045237228
SLC2A2,Slc2a2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.06496285663574808,0,0.0931584245613731,0.0201946801484881,0.0980154630263493,0,0.178408572078278
SLC2A3,Slc2a3,one-to-many (mouse-to-human),NA,NA,Not detected,Approved,glandular cells,3.11557402229197,3.57425516043508,3.70852644836275,3.39183030024658,2.71614925870117,1.40440153696722,3.89828142903902
SLC2A4,Slc2a4,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.38953489933560703,0.295708111883956,0.193171469004052,0.61846581930303,0.687899141002704,0.314306706548162,0.227658148271738
SLC2A4RG,NA,human-specific,NA,NA,NA,NA,NA,5.787669134207622,8.75255342746442,3.07996245540866,6.90690564163664,5.83297866688573,4.70261940229302,5.45099521155726
SLC2A4_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
SLC2A5,Slc2a5,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.3763454910193229,0.272905353461403,0.0342837607480215,0.588611144935013,0.201998871481702,0.512456586763308,0.64781722872649
SLC2A6,Slc2a6,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0,0,0,0,0,0,0
SLC2A6_1,NA,human-specific,NA,NA,NA,NA,NA,0.055607230262492154,0.0427113550428327,0.0547293036255429,0.094912792840475,0.0383884983115203,0.102901431754582,0
SLC2A7,Slc2a7,one-to-one,NA,NA,NA,NA,NA,0.04403270447340052,0.0720623046313915,0,0.0533787372173621,0.0863584139593857,0,0.0523967710322638
SLC2A8,Slc2a8,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,3.1130551014754366,4.41288640941701,1.96925203752117,3.21997151387785,2.86122800476132,2.67113683855908,3.54385580471619
SLC2A9,Slc2a9,one-to-one,NA,NA,Medium,Enhanced,glandular cells,4.433987416919177,8.13256975472135,2.2013281026294,5.65061087540776,2.77004191131894,4.70512669203114,3.14424716540647
SLC2A9-AS1,NA,human-specific,NA,NA,NA,NA,NA,2.076101126766323,3.53552109314732,1.04733475694748,3.1679852782718,1.40945823268827,2.30120136047282,0.995106039070249
SLC30A1,Slc30a1,one-to-one,NA,NA,Low,Uncertain,glandular cells,8.03507847709228,7.57120918120548,6.01667260344469,9.640980740225,7.90624248947397,9.25239367358602,7.82297217461852
SLC30A10,Slc30a10,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.007887232806945716,0,0,0,0.0138092098741651,0,0.0335141869675092
SLC30A2,Slc30a2,one-to-one,NA,NA,NA,NA,NA,0.43221951149888715,0.560144500676387,0.416761373037722,0.240918991245121,0.406009471600375,0.457094240824889,0.512388491608829
SLC30A3,Slc30a3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.0122377911159013,0,0.0556606939203173,0,0,0,0.0177660527750905
SLC30A4,Slc30a4,one-to-one,NA,NA,NA,NA,NA,0.8732063717218085,0.973741891331677,0.650989279326711,1.06624027591681,0.634194602514239,0.790488922418304,1.12358325882311
SLC30A4-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.08469584467182592,0.0588887773636795,0.0548790281475898,0.101120726514087,0.0769870376497314,0.0644893388412698,0.151810159514598
SLC30A5,Slc30a5,one-to-one,NA,NA,Low,Approved,glandular cells,11.669969067802729,10.8516653149455,9.40919972472122,14.2709791465543,8.95371777773785,12.4984715965683,14.0357808462892
SLC30A6,Slc30a6,one-to-one,NA,NA,Low,Uncertain,glandular cells,5.276353584483472,5.03015335184517,4.74057422498463,6.03970526663115,4.63771893739103,5.7857453444189,5.42422438162995
SLC30A6-DT,NA,human-specific,NA,NA,NA,NA,NA,0.535310685832188,0.839867775484601,0.143491517087857,1.30644268428416,0.150972792358182,0.404686746628535,0.366402599149793
SLC30A7,Slc30a7,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,8.606527643749821,8.60837903787538,6.58888180223965,10.5079409026585,5.99060278850323,7.96507590899417,11.978285422228
SLC30A8,Slc30a8,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.09070095158925416,0.0686858269337481,0.0167642604787584,0.0436094379940608,0.0440957637716737,0.189119863542267,0.181930556815017
SLC30A9,Slc30a9,one-to-one,NA,NA,High,Approved,glandular cells,15.575775571203733,13.6847346121776,12.6563249910592,17.5088428034546,15.4423789474881,17.1092545389016,17.0531175341413
SLC31A1,Slc31a1,one-to-one,NA,NA,Not detected,Approved,glandular cells,70.8714137998145,63.2065404735778,68.1483611240853,67.80399906638,85.2084796819467,73.2287764064515,67.6323260464457
SLC31A2,Slc31a2,one-to-one,NA,NA,High,Supported,glandular cells,8.335358808454052,9.88099807129909,8.32442343212471,6.43580897825583,9.6771544594442,8.37299932127721,7.32076858832327
SLC32A1,Slc32a1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0,0,0,0,0,0,0
SLC33A1,Slc33a1,one-to-one,NA,NA,Low,Uncertain,glandular cells,8.215843341960596,8.94275199622725,5.96607166698451,10.7984599311421,6.4346178043905,8.81254892760157,8.34060972541765
SLC34A1,Slc34a1,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.012344101446197483,0,0,0,0,0,0.0740646086771849
SLC34A2,Slc34a2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,18.652252686169426,10.582812074204,5.62644328987272,8.97360384017493,5.20641276720608,8.18569174074672,73.3385524048121
SLC34A3,Slc34a3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.7258952183151817,1.30321554718165,2.43859737866963,1.80999624005278,1.96613734699129,1.19609317502472,1.64133162197102
