Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04
NOC4L,Noc4l,one-to-one,NA,NA,NA,NA,NA,0.0104049183317322,0.0416196733269288,0,0,0
NOC4L_1,NA,human-specific,NA,NA,NA,NA,NA,1.0171627042096256,1.20697052648094,0.4646452062073,0.232686062838343,2.16434902131192
NOCT,Noct,one-to-one,NA,NA,NA,NA,NA,9.788640634072303,13.4375118581429,11.3410288464569,5.33790367089245,9.03811816079697
NOD1,Nod1,one-to-one,NA,NA,NA,NA,NA,7.678467724139008,6.65504383374471,9.79611203772507,5.99298760677262,8.26972741831363
NOD2,Nod2,one-to-one,NA,NA,Low,Enhanced,glandular cells,1.96334767805696,2.39738082998454,2.38092690594213,1.57233618437018,1.50274679193099
NODAL,Nodal,one-to-one,Secreted to blood,Cytokine,NA,NA,NA,0.6041226576862653,0.500261346090962,0.920248400331006,0.407873466615686,0.588107417707407
NOG,Nog,one-to-one,Secreted to blood,Developmental protein,Low,Approved,glandular cells,0.0534351303898663,0.0725352801212654,0.073617217958235,0.0675880234799648,0
NOL10,Nol10,one-to-one,NA,NA,Medium,Approved,glandular cells,8.244238903021495,9.14334486410003,9.0127615129863,6.76479855572104,8.05605067927861
NOL11,Nol11,one-to-one,NA,NA,Medium,Supported,glandular cells,8.83540214660715,8.24558314253331,9.01231093799116,8.93341848531098,9.15029602059315
NOL12,Nol12,one-to-one,NA,NA,Low,Uncertain,glandular cells,5.595500415439547,5.41801377786356,6.17063162767097,4.50022793580972,6.29312832041394
NOL3,Nol3,one-to-one,NA,NA,Medium,Enhanced,glandular cells,12.029325659708627,14.4895192726151,12.1222210938857,8.94002618571231,12.5655360866214
NOL4,Nol4,one-to-one,NA,NA,NA,NA,NA,0.20246889124878248,0.172158797607916,0.248295868144234,0.168859721714996,0.220561177527984
NOL4L,Nol4l,one-to-one,NA,NA,Medium,Enhanced,glandular cells,4.59654559439018,3.954151074786,5.02615470911035,3.13000146085284,6.27587513281153
NOL4L-DT,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NOL6,Nol6,one-to-one,NA,NA,Low,Supported,glandular cells,7.247714543019615,8.24940889837373,6.89823721363178,5.33731795056075,8.5058941095122
NOL7,Nol7,one-to-one,NA,NA,Medium,Supported,glandular cells,20.88899741528973,20.9597714775394,23.7915088252957,19.4935028435601,19.3112065147637
NOL8,Nol8,one-to-one,NA,NA,Low,Uncertain,glandular cells,0.463513240753503,0.44654281725996,0.738074205901425,0.344757335288526,0.324678604564101
NOL8_1,NA,human-specific,NA,NA,NA,NA,NA,0.0062560861529297,0.0250243446117188,0,0,0
NOL9,Nol9,one-to-one,NA,NA,NA,NA,NA,8.79754404729784,9.14446339129499,9.63781865527561,7.3544627436859,9.05343139893486
NOLC1,Nolc1,one-to-one,NA,NA,Not detected,Supported,glandular cells,16.50423497727935,20.94699542716,17.0787927683957,13.1326894627,14.8584622508617
NOM1,Nom1,one-to-one,NA,NA,Low,Approved,glandular cells,3.7877545391120178,3.68361009932543,4.02030107579043,2.49717360097032,4.94993338036189
NOMO1,Nomo1,one-to-many (mouse-to-human),NA,NA,High,Approved,glandular cells,1.7909348110956425,1.60899803886805,1.5350180157335,1.06447218380325,2.95525100597777
NOMO1_1,NA,human-specific,NA,NA,NA,NA,NA,3.364749092040255,3.36280590123423,2.82508634810528,1.85907818016343,5.41202593865808
NOMO2,Nomo1,one-to-many (mouse-to-human),NA,NA,High,Approved,glandular cells,6.472985367552098,6.17433214652841,7.78056568002765,5.28524817374859,6.65179546990374
NOMO3,Nomo1,one-to-many (mouse-to-human),NA,NA,High,Approved,glandular cells,0.6946728181777735,0.385444419088835,0.374893978350044,1.55633940363263,0.462013471639585
NOMO3_1,NA,human-specific,NA,NA,NA,NA,NA,0.5568227339044387,0.481805523861044,0.391193716539177,0.927817721396378,0.426473973821156
NONO,Nono,one-to-one,NA,NA,High,Enhanced,glandular cells,77.04683350789402,75.8054580763685,93.2774985079792,69.5868144496567,69.5175629975717
NOP10,Nop10,one-to-one,NA,NA,Low,Supported,glandular cells,1.3432954758679485,0.547376689830299,0.833312058900021,0.510042954308373,3.4824502004331
NOP10_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NOP14,Nop14,one-to-one,NA,NA,Not detected,Approved,glandular cells,11.511245604325223,11.3747292854844,12.6730922793344,10.9443370540126,11.0528237984695
NOP14-AS1,NA,human-specific,NA,NA,NA,NA,NA,2.9148425796122153,2.49129924195367,3.09236055957086,2.92260146738636,3.15310904953797
NOP16,Nop16,one-to-one,NA,NA,Not detected,Approved,glandular cells,3.177396294598007,3.36118807870886,4.24806339349673,2.36372740250773,2.73660630367871
NOP2,Nop2,one-to-one,NA,NA,Not detected,Supported,glandular cells,4.368424688906037,5.07543348715139,3.61777652791249,3.73941835929217,5.0410703812681
NOP53,Nop53,one-to-one,NA,NA,Low,Approved,glandular cells,264.63728050963425,234.895569654297,392.946805401859,160.803165039609,269.903581942772
NOP53-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.8941725125121001,0.77088883817767,0,0.95774732531239,1.84805388655834
NOP56,Nop56,one-to-one,NA,NA,Low,Supported,glandular cells,17.2920027003437,17.2115153910922,16.8625919822817,13.3744276222607,21.7194758057402
NOP58,Nop58,one-to-one,NA,NA,Medium,Supported,glandular cells,20.2479628147549,22.1292262273269,23.836527863345,16.4699878560491,18.5561093122986
NOP9,Nop9,one-to-one,NA,NA,NA,NA,NA,0.275734550275844,0.463735580337106,0.226610545043117,0.232057233481743,0.18053484224141
NOP9_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NOPCHAP1,Nopchap1,one-to-one,NA,NA,Low,Uncertain,glandular cells,2.8708374752217725,2.75467249350514,3.39741864856971,1.78081397760432,3.55044478120792
NORAD,NA,human-specific,NA,NA,NA,NA,NA,102.01415854951304,109.660127542006,117.120894740606,82.9303783116509,98.3452336037892
NOS1,Nos1,one-to-one,NA,NA,Low,Enhanced,glandular cells,4.243472064967365,5.09205825056184,2.7976776717699,4.19547268617788,4.88867965135984
NOS1AP,Nos1ap,one-to-one,NA,NA,Not detected,Approved,glandular cells,2.32463550584034,2.27628329788647,2.73630457635713,2.19057173639421,2.09538241272355
NOS2,Nos2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.3356687182045067,0.09897288935234,0.535728912806861,0.215185739995294,0.492787330663532
NOS2P3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NOS3,Nos3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.9590064114137916,1.60128383570265,0.887697145754144,0.438843688140132,0.90820097605824
NOSIP,Nosip,one-to-one,NA,NA,Medium,Approved,glandular cells,8.816078463979819,7.97743187473506,8.95409539732546,8.34675044166888,9.98603614218988
NOSTRIN,Nostrin,one-to-one,NA,NA,High,Approved,glandular cells,15.481284874806477,13.378427046788,23.9119597808559,12.2203191139954,12.4144335575866
NOSTRIN_1,NA,human-specific,NA,NA,NA,NA,NA,3.5031091084785664,1.57100568917724,9.49247312170893,2.38302059615642,0.565937026871676
NOTCH1,Notch1,one-to-one,NA,NA,Medium,Supported,glandular cells,9.980922950443976,10.7826142572447,9.5672376327516009,6.64857622776431,12.9252636840153
NOTCH2,Notch2,one-to-one,NA,NA,Medium,Approved,glandular cells,34.3276025846373,33.3417272703677,38.1772401471813,27.3371272265051,38.4543156944951
NOTCH2NLA,NA,human-specific,Secreted to blood,Developmental protein,Not detected,Uncertain,glandular cells,1.2191363902790595,0.935170749543909,1.62823134167247,0.984067014184849,1.32907645571501
NOTCH2NLB,NA,human-specific,Secreted to blood,Other,NA,NA,NA,0.7906540628031282,0.775881323487028,0.897099933883237,0.647463222627311,0.842171771214937
NOTCH2NLC,NA,human-specific,Secreted to blood,Other,NA,NA,NA,3.0547154481109677,2.83491568852564,3.73149643314352,2.37518486565254,3.27726480512217
NOTCH2NLR,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NOTCH2NLR_1,NA,human-specific,NA,NA,NA,NA,NA,0.00918684960361512,0,0,0,0.0367473984144605
NOTCH3,Notch3,one-to-one,NA,NA,Low,Approved,glandular cells,12.188382548623382,12.7969323379056,10.9110597666054,8.54276408917033,16.5027740008122
NOTCH4,NA,human-specific,NA,NA,NA,NA,NA,0.03005315624642462,0.101329042552929,0,0.0188835824327695,0
NOTCH4_1,NA,human-specific,NA,NA,NA,NA,NA,0.0717970380089345,0.166511989046377,0,0.120676162989361,0
NOTCH4_2,NA,human-specific,NA,NA,NA,NA,NA,0.16582991838558825,0.182232586874044,0.143850600565989,0.113202295856273,0.224034190246047
NOTCH4_3,NA,human-specific,NA,NA,NA,NA,NA,0.06509429758236297,0.0202746918281678,0.0411542191566638,0.0755674394606503,0.12338083988397
NOTCH4_4,NA,human-specific,NA,NA,NA,NA,NA,0.048206866524242,0.172259372339979,0.020568093756989,0,0
NOTCH4_5,NA,human-specific,NA,NA,NA,NA,NA,0.0399990052616071,0,0.0514202343924724,0.0188835824327695,0.0896922042211865
NOTCH4_6,NA,human-specific,NA,NA,NA,NA,NA,0.00944179121638475,0,0,0.037767164865539,0
NOTO,Noto,one-to-one,NA,NA,NA,NA,NA,0.00788792799915825,0,0,0,0.031551711996633
NOTUM,Notum,one-to-one,Secreted in female reproductive system,Enzyme,NA,NA,NA,0.1079598055466135,0.0312100744201486,0.031675604578071,0.0581627930351654,0.310790750153069
NOVA1,Nova1,one-to-one,NA,NA,Low,Uncertain,glandular cells,0.645300479409707,0.703345355614674,0.577867618928255,0.725592425132576,0.574396517963323
NOVA1-DT,NA,human-specific,NA,NA,NA,NA,NA,0.10680033004257088,0.123232673953802,0.0312677038086376,0,0.272700942407844
NOVA2,Nova2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.403802004269355,0.337246301791179,0.436402760703565,0.337812809784811,0.503746144797865
NOX1,Nox1,one-to-one,NA,NA,NA,NA,NA,0.09447506625307164,0.13090565176602,0,0.0731863522172675,0.173808261028999
NOX3,Nox3,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0
NOX4,Nox4,one-to-one,NA,NA,NA,NA,NA,0.7198922284005804,0.910117810852345,1.12449600647763,0.553071768181822,0.291883328090525
NOX5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NOXA1,Noxa1,one-to-one,NA,NA,Medium,Uncertain,glandular cells,10.988626101282724,10.0032754389858,12.9928771592979,8.0699805293084,12.8883712775388
NOXO1,Noxo1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,0,0,0,0,0
NOXO1_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NOXRED1,Noxred1,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.6197324202366707,0.373278311169245,0.883974323600004,0.533322353854909,0.688354692322525
NPAP1,NA,human-specific,NA,NA,NA,NA,NA,0.06255519062782812,0,0.0184840186315925,0,0.23173674387972
NPAP1P9,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NPAS1,Npas1,one-to-one,NA,NA,NA,NA,NA,0.36446592013669976,0.575116766990123,0.23878440873906,0.26794551207402,0.376016992743596
NPAS2,Npas2,one-to-one,NA,NA,Low,Uncertain,glandular cells,3.1748534536602397,4.10574135064405,5.20426691134327,1.98863188460012,1.40077366805352
NPAS2-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.3137168819989398,1.52977940650044,2.7398781703133,0.58694631804164,0.398263633140379
NPAS3,Npas3,one-to-one,NA,NA,Low,Enhanced,glandular cells,0.8341500770593755,0.668415197424025,1.04425601319074,0.601831914206367,1.02209718341637
NPAS4,Npas4,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.280898671348721,0.48368255993924,0.317639351547086,0.212090857358495,0.110181916550063
NPAT,Npat,one-to-one,NA,NA,NA,NA,NA,7.403896214408503,8.16966395769072,7.06442333711138,6.31738870930811,8.0641088535238
NPB,Npb,one-to-one,Secreted in other tissues,Neuropeptide,NA,NA,NA,0,0,0,0,0
NPBWR1,Npbwr1,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0
NPBWR2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NPBWR2_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NPC1,Npc1,one-to-one,NA,NA,Medium,Approved,glandular cells,26.126219079986825,23.4147856806303,36.9749719051819,17.9901027135279,26.1250160206072
NPC1L1,Npc1l1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.0743426008358492,0.105380665177126,0.133690656876878,0,0.0582990812893928
NPC2,Npc2,one-to-one,Secreted to blood,Transport,Low,Enhanced,glandular cells,19.813760623045972,21.111478555903,19.3324363650689,18.106789423048,20.704338148164
NPDC1,Npdc1,one-to-one,NA,NA,Low,Approved,glandular cells,39.018505640100976,41.2046616962221,55.9977229220893,24.9387663708038,33.9328715712887
NPEPL1,Npepl1,one-to-one,NA,NA,Medium,Approved,glandular cells,1.0656458292256852,0.758251316240332,1.68711539793693,0.461965134844879,1.3552514678806
NPEPPS,Npepps,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,16.488923215428674,16.5608131381387,17.9695969470042,14.6971221492522,16.7281606273196
NPEPPSP1,NA,human-specific,NA,NA,NA,NA,NA,0.33399665153597224,0.377978183367986,0.468864139677706,0.117399414876367,0.37174486822183
NPEPPSP1_1,NA,human-specific,NA,NA,NA,NA,NA,1.4950458937314712,1.80589576498038,0.170496050791893,3.67851499945951,0.325276759694102
NPFF,Npff,one-to-one,Secreted in male reproductive system,Neuropeptide,NA,NA,NA,1.023834822673068,1.44973124791622,0.420387277474936,0.964894693411736,1.26032607188938
NPFFR1,Npffr1,one-to-one,NA,NA,NA,NA,NA,0.05499195672652473,0.0300054040159976,0.0152264826418103,0.041938335685103,0.132797604563188
NPFFR2,Npffr2,one-to-one,NA,NA,NA,NA,NA,0.04321648429848893,0.0538037963830867,0,0,0.119062140810869
NPHP1,Nphp1,one-to-one,NA,NA,Medium,Approved,glandular cells,1.240212276824476,1.66658100257562,1.18169079230985,0.723274140043414,1.38930317236902
NPHP3,Nphp3,one-to-one,NA,NA,Medium,Uncertain,glandular cells,1.67241168306254,1.89406868617326,1.98815355563478,1.48685436955986,1.32057012088226
NPHP3-ACAD11,NA,human-specific,NA,NA,NA,NA,NA,0.01431115986207027,0.0178171534247536,0,0,0.0394274860235275
NPHP3-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.1487304047125532,0.253357661595967,0.121801618449638,0.0869759006746308,0.132786438129977
NPHP4,Nphp4,one-to-one,NA,NA,Not detected,Approved,glandular cells,1.1298648311049433,1.4960491415064,0.849353178341834,0.683653080857489,1.49040392371405
NPHS1,Nphs1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.0034672680798468,0,0,0,0.0138690723193872
NPHS2,Nphs2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.11721596129001174,0,0,0.345710932933617,0.12315291222643
NPIPA1,NA,human-specific,NA,NA,Medium,Supported,glandular cells,0,0,0,0,0
NPIPA1_1,NA,human-specific,NA,NA,NA,NA,NA,0.1536216475173031,0.182031472283333,0.158354278059337,0.0726925912202994,0.201408248506243
NPIPA2,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.00511215834013735,0,0.0204486333605494,0,0
NPIPA3,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.02377169919877607,0.0304632252188761,0.0309176153576517,0,0.0337059562185765
NPIPA3_1,NA,human-specific,NA,NA,NA,NA,NA,0.00513334034218072,0,0,0.00938695287622859,0.0111464084924943
NPIPA5,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.17504888651456607,0.252361483119159,0.0985098894474703,0.198972408798111,0.150351764693524
NPIPA5_1,NA,human-specific,NA,NA,NA,NA,NA,0.08673575253182908,0.171266342720292,0.0869104776315129,0.0319170300955746,0.0568491596799368
NPIPA6,NA,human-specific,NA,NA,NA,NA,NA,0.0112125587543076,0,0.0448502350172304,0,0
NPIPA6_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
NPIPA7,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.2986421527830953,0.27444618447781,0.501371693665717,0.358018679754829,0.0607320532340253
NPIPA7_1,NA,human-specific,NA,NA,NA,NA,NA,0.03929507206352125,0.054889236895562,0,0.102291051358523,0
NPIPA8,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.06634986466014639,0.0436901734483566,0.221709285192229,0,0
NPIPA8_1,NA,human-specific,NA,NA,NA,NA,NA,0.0324403659012879,0,0,0.0814205849604362,0.0483408786447154
NPIPA9,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.17873899597756024,0.217643764002758,0.122716746213056,0,0.374595473694427
NPIPA9_1,NA,human-specific,NA,NA,NA,NA,NA,0.44709124978364,0.386922247116014,0.466323635609614,0.721064560012116,0.214054556396816
NPIPB11,NA,human-specific,NA,NA,Medium,Approved,glandular cells,1.352747002429129,0.971042495390896,1.04586494910217,1.13563227198031,2.25844829324314
NPIPB11_1,NA,human-specific,NA,NA,NA,NA,NA,0.7512729446619675,0.811787091974242,0.812609483306255,0.839314553797963,0.54138064956941
NPIPB12,NA,human-specific,NA,NA,Medium,Approved,glandular cells,1.0024643111260658,0.798324806996945,1.46972431902864,1.22825904644357,0.513549072035108
NPIPB13,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.4443452238985115,0.269914393932702,0.535705755163876,0.480653862145623,0.491106884351845
NPIPB15,NA,human-specific,Intracellular and membrane,No annotated function,High,Supported,glandular cells,4.003818075946727,2.83462928662119,2.95627373276436,2.80523624869605,7.41913303570531
NPIPB2,NA,human-specific,NA,NA,Medium,Supported,glandular cells,0.5403879599409269,0.522917866004772,0.473855107517172,0.0696074772097834,1.09517138903198
NPIPB3,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.3922346097017425,0.416128653105722,0.383941488424492,0.475870910682069,0.292997386594687
NPIPB3_1,NA,human-specific,NA,NA,NA,NA,NA,0.29707285377502124,0.466064091478408,0.322510850276573,0.118438982214204,0.2812774911309
NPIPB4,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.28327267705124326,0.158564725027975,0.313813265924468,0.546674424629801,0.114038292622729
NPIPB4_1,NA,human-specific,NA,NA,NA,NA,NA,0.40792342720630026,0.55559555904697,0.299562755908378,0.46916676408884,0.307368629781013
NPIPB5,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.6155072898013827,0.599805970031756,0.705262261762775,0.736107327520013,0.420853599890987
NPIPB5_1,NA,human-specific,NA,NA,NA,NA,NA,0.3627441785688735,0.321847105870698,0.445428796902805,0.497554026934823,0.186146784567168
NPIPB6,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.19565091443455673,0.214877012645625,0.218082122902146,0.223776816307732,0.125867705882724
NPIPB7,NA,human-specific,Secreted in male reproductive system,No annotated function,Medium,Approved,glandular cells,0.217747116826263,0.128560831567616,0.15222485572556,0.139757755160625,0.450445024851251
NPIPB8,NA,human-specific,NA,NA,NA,NA,NA,0.1103219109534504,0.0171266342720292,0.173820955263026,0.0797925752389364,0.17054747903981
NPIPB9,NA,human-specific,NA,NA,Medium,Approved,glandular cells,0.05475833944577722,0.0388973997959206,0.0789551885371539,0.0724888183052734,0.028691951144761
NPL,Npl,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.0802884240434736,1.1717944338239,0.941507748461635,1.0463777076337,1.16147380625466
NPLOC4,Nploc4,one-to-one,NA,NA,Medium,Enhanced,glandular cells,18.09304042242887,18.6671407850232,18.7375394894617,14.8727199384733,20.0947614767573
NPM1,NA,human-specific,NA,NA,High,Supported,glandular cells,120.216231264219,122.791071258254,139.628008179126,113.849562704282,104.596282915214
NPM2,Npm2,one-to-one,NA,NA,Low,Enhanced,glandular cells,0.88911196587118,0.872205656909593,0.905334029704951,0.572596079490336,1.20631209737984
NPM3,Npm3,one-to-one,NA,NA,High,Approved,glandular cells,7.693915224621012,6.48054902424086,8.66644541256022,6.18062765702968,9.44803880465329
NPNT,Npnt,one-to-one,Secreted to extracellular matrix,Developmental protein,Not detected,Supported,glandular cells,3.180359899466385,2.17037068797069,5.19322422950703,1.87501807006465,3.48282661032317
NPPA,Nppa,one-to-one,Secreted to blood,Hormone,Not detected,Enhanced,glandular cells,0.7002883053665255,0.568023354446705,0.494139431417907,0.30244652378286,1.43654391181863
NPPA-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.2826730249884012,0.37570394640428,0.254205303166252,0.0388976801796548,0.461885170203418
NPPB,Nppb,one-to-one,Secreted to blood,Hormone,NA,NA,NA,0.07610356855924749,0.195988687672289,0,0,0.108425586564701
NPPC,Nppc,one-to-one,Secreted to blood,Hormone,NA,NA,NA,0.490483067448728,0.216474244730079,0.131821907601345,0.847180551407371,0.766455566056117
NPR1,Npr1,one-to-one,NA,NA,NA,NA,NA,3.10741206920112,4.01941330854047,3.14694023094414,2.52232462418225,2.74097011313762
NPR2,Npr2,one-to-one,NA,NA,NA,NA,NA,2.2123413587566025,2.24699351564578,2.08220452736647,1.83581348967119,2.68435390234297
NPR3,Npr3,one-to-one,NA,NA,Low,Supported,glandular cells,3.48448298074947,3.76178444028429,3.57870185942947,3.48831997143927,3.10912565184485
NPRL2,Nprl2,one-to-one,NA,NA,Medium,Approved,glandular cells,10.621593189130182,11.5433440980364,12.9935821318933,7.59906693722363,10.3503795893674
NPRL3,Nprl3,one-to-one,NA,NA,Medium,Uncertain,glandular cells,7.444699710185898,7.69162323422513,6.20959790811067,6.78694825643053,9.09062944197726
NPS,Nps,one-to-one,Secreted in brain,Neuropeptide,NA,NA,NA,0,0,0,0,0
NPSR1,Npsr1,one-to-one,NA,NA,NA,NA,NA,0.0444858484469825,0.139387233422381,0,0,0.038556160365549
NPSR1-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.01165939899851544,0,0.0113792613085087,0.0104473084128291,0.024811026272724
NPTN,Nptn,one-to-one,NA,NA,Medium,Approved,glandular cells,51.89623196787785,55.6703182556594,60.7207671521289,46.8697597324751,44.324082731248
NPTN-IT1,NA,human-specific,NA,NA,NA,NA,NA,8.879665649364005,8.49279299465883,11.0783178359905,7.1693230807872,8.77822868601949
NPTX1,Nptx1,one-to-one,Secreted in brain,No annotated function,Not detected,Enhanced,glandular cells,0.06064709761250067,0,0.0776777374264223,0.0237719964914824,0.141138656532098
