gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-LIV-Mal,Mous-1B-LIV-Mal,Mous-2A-LIV-Mal,Mous-2B-LIV-Mal,Mous-3A-LIV-Mal,Mous-3B-LIV-Mal,Mous-4A-LIV-Fem,Mous-4B-LIV-Fem,Mous-5A-LIV-Fem,Mous-5B-LIV-Fem,Mous-6A-LIV-Fem,Mous-6B-LIV-Fem
ENSMUSG00000109490,Gm19126,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109492,Gm33882,NA,NA,NA,NA,NA,0.03164666666666666,0.10962726911372614,0,0,0.37976,0,0,0,0,0,0,0,0,0
ENSMUSG00000109493,Gm45208,NA,NA,NA,NA,NA,0.24603308333333332,0.23615938848061463,0.165805,0.393878,0.443176,0,0.67165299999999994,0,0,0.238637,0,0.158108,0.299915,0.581225
ENSMUSG00000109494,Gm21033,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109495,Gm47692,NA,NA,NA,NA,NA,0.3290268333333333,0.2101656883733028,0.188477,0.163867,0.427538,0.225358,0.459527,0.122135,0.412175,0.504222,0.28581,0.064715,0.269787,0.824711
ENSMUSG00000109496,Olfr1485-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109497,Or5p67,OR5P2,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109502,Gm18672,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109504,Gm45156,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109507,Gm18559,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109509,Rps12-ps4,NA,NA,NA,NA,NA,0.15589508333333332,0.2905872928002744,0.241612,0.305894,0,0.972316,0,0,0,0,0.350919,0,0,0
ENSMUSG00000109510,Gm42417,NA,NA,NA,NA,NA,0.02556833333333333,0.04748334914919379,0,0,0,0.128168,0.077904,0,0,0,0.100748,0,0,0
ENSMUSG00000109511,Nup62,NUP62,one-to-one,No_annotation,NA,NA,4.902930416666667,1.0922354014765443,4.520529,3.136136,6.649861,3.738804,4.471702,4.363317,5.9259189999999995,5.314387,3.673971,5.512262,6.205773,5.322504
ENSMUSG00000109512,Gm45049,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109514,Gm19900,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109516,Gm6882,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109519,Gm18806,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109520,Or10w3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109521,Or4k39,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109522,Olfr1319-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109523,Gdf1,GDF1,one-to-one,yes,NA,NA,0.00927058333333333,0.02358264361947857,0,0,0,0,0,0.033704,0,0.077543,0,0,0,0
ENSMUSG00000109525,Gm19091,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109526,Gm9357,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109527,Or9d1-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109528,Or4f15,OR4F15,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109530,Or9i13-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109533,Gm7394,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109535,Gm8728,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109537,Or5ac18,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109538,Gm44910,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109540,Gm44821,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109541,Gm6112,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109542,Or5p51,OR5P2,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109543,Gm44844,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109544,Or5b114,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109547,Or4k44,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109549,Gm38941,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109553,Gm17992,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109557,Gm18463,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109558,Gm45100,NA,NA,NA,NA,NA,0.02607833333333333,0.09033799662010074,0,0,0,0,0,0,0,0,0,0.31294,0,0
ENSMUSG00000109560,Gm8463,NA,NA,NA,NA,NA,0.02013941666666666,0.04704652278225794,0,0,0,0.118453,0,0,0,0,0.12322,0,0,0
ENSMUSG00000109561,Ankrd31,ANKRD31,one-to-one,No_annotation,NA,NA,0.0067585,0.00784505646888535,0.008097,0,0,0.022091,0.012353,0,0.011018,0,0.016792,0,0.010751,0
ENSMUSG00000109564,Muc16,MUC16,one-to-one,No_annotation,NA,NA,0.27948233333333333,0.16798040443799248,0.230108,0.145798,0.37533300000000003,0.146086,0.166519,0.153036,0.34398,0.419573,0.673112,0.06163,0.369255,0.26935800000000004
ENSMUSG00000109565,Gm6579,NA,mouse-specific,No_annotation,NA,NA,0.00700591666666666,0.02426920724052051,0,0.084071,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109567,Gm18467,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109569,Gm44554,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109571,Gm44655,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109572,Cfap99,CFAP99,one-to-one,No_annotation,NA,NA,0.00340458333333333,0.00795451428673547,0,0.02095,0,0,0,0,0,0,0,0,0.019905,0
ENSMUSG00000109573,Or5bc4-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109577,Gm44543,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109580,Gm8268,NA,NA,NA,NA,NA,3.3193931666666665,1.725711939276648,4.778127,3.135598,4.615999,3.638601,6.236978,1.702384,1.483002,2.701433,4.965877,0.853218,4.396861,1.32464
ENSMUSG00000109581,Gm19094,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109584,Gm7997,NA,NA,NA,NA,NA,0.05874325,0.0856862146620659,0,0.070999,0,0,0.252877,0,0,0,0.072861,0,0.140159,0.168023
ENSMUSG00000109586,Gm6853,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109588,Lnp1,LNP1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109591,Gm8077,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109592,Gm45417,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109595,Gm18204,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109596,Or51f4-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109597,Gm45492,NA,NA,NA,NA,NA,0.04410283333333333,0.1527766961821512,0,0,0,0,0,0,0,0,0,0,0,0.529234
ENSMUSG00000109600,Gm18212,NA,NA,NA,NA,NA,0.02451816666666666,0.04794321143306059,0,0.074216,0.147346,0,0,0,0,0,0.072656,0,0,0
ENSMUSG00000109601,Zfp148-ps1,NA,NA,NA,NA,NA,0.00238266666666666,0.00825379944833489,0,0,0,0,0.028592,0,0,0,0,0,0,0
ENSMUSG00000109609,Gm4972,NA,mouse-specific,No_annotation,NA,NA,0.0506005,0.06181299714534888,0,0.044563,0.224125,0,0.053308,0.048891,0,0,0.090352,0.04946,0.043911,0.052596
ENSMUSG00000109610,Gm7432,NA,NA,NA,NA,NA,0.17845666666666668,0.24017922953885665,0.161724,0.276763,0.061409,0.211227,0.366643,0,0.845681,0,0.081342,0.070014,0.066677,0
ENSMUSG00000109611,Gm45473,NA,NA,NA,NA,NA,0.01350716666666666,0.04679019786593484,0,0,0,0,0,0,0,0,0,0.162086,0,0
ENSMUSG00000109613,Gm45405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109614,Gm45252,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109617,Gm7669,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109620,Gm48810,NA,NA,NA,NA,NA,0.02033866666666666,0.07045520804974842,0,0,0,0,0,0,0,0,0,0,0,0.244064
ENSMUSG00000109624,Saa-ps,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109626,Gm18641,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109627,Gm45590,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109630,Gm45364,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109631,Or5p69,OR5P2,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109637,Gm31941,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109639,Or5p65-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109645,Gm45246,NA,NA,NA,NA,NA,0.2766803333333333,0.5461173763252953,0,0,0,0,0.374233,0,0,0,1.926638,0.352139,0.31387,0.353284
ENSMUSG00000109646,Gm45523,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109649,Gm45521,NA,mouse-specific,No_annotation,NA,NA,0.01956733333333333,0.06778323100393882,0,0,0,0,0.234808,0,0,0,0,0,0,0
ENSMUSG00000109650,Gm45448,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109653,Gm45608,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109654,Gm3912,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109655,Krtap5-22,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109658,Gm45660,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109659,Or52s6,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109662,Gm45366,NA,NA,NA,NA,NA,0.019516,0.06760540712102842,0.234192,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109663,Gm5331,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109664,Gm9520,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109668,Ccnq-ps4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109670,Gm45375,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109671,Or52e53-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109673,Gm9712,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109675,Nxpe1-ps,NA,NA,NA,NA,NA,0.13424091666666663,0.09471083117138317,0.172661,0.033919,0.23381,0.314449,0.078925,0.03721,0.108643,0.045816,0.203891,0.22737,0.033865,0.120332
ENSMUSG00000109676,Gm8913,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109677,Gm45514,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109678,Gm45626,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109681,Gm17997,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109683,Gm7836,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109686,Gm45562,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109687,Hspd1-ps2,NA,NA,NA,NA,NA,0.01456216666666666,0.02885543416548758,0,0,0,0,0,0.090129,0.042768,0,0,0,0.041849,0
ENSMUSG00000109690,Gm6376,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109691,Gm8679,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109692,Gm8575,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109694,Gm45500,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109695,Gm31166,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109702,Gm45674,NA,NA,NA,NA,NA,1.06276125,0.6905668930621256,1.786621,0.888029,0.626118,0.685635,2.635726,0.495364,0.471468,1.152135,1.112418,0.247745,0.879111,1.772765
ENSMUSG00000109703,Gm45299,NA,NA,NA,NA,NA,1.4220811666666666,0.5050592135950421,1.602795,2.242015,1.638514,0.255358,2.079827,1.110094,1.591863,1.280866,1.252265,1.390846,1.482524,1.138007
ENSMUSG00000109705,Gm19096,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109706,Fth-ps3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109707,Gm4270,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109710,Gm4974,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109711,Gm45445,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109712,Gm8667,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109713,Pvrig,PVRIG,one-to-one,No_annotation,NA,NA,0.17309633333333332,0.14951199824114655,0.356852,0.316833,0.190329,0.130492,0,0.069248,0,0.167601,0.061676,0.139759,0.496302,0.148064
ENSMUSG00000109718,Trim61,TRIM61,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109720,Gm18639,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109723,Gm5347,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109724,Gm18194,NA,NA,NA,NA,NA,0.01562216666666666,0.05411677278195119,0,0,0.187466,0,0,0,0,0,0,0,0,0
ENSMUSG00000109730,Gm7151,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109736,Gm8734,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109737,Spem3,SPEM3,one-to-one,No_annotation,NA,NA,0.00290633333333333,0.0072277518110699,0,0,0,0.023262,0,0,0.011614,0,0,0,0,0
ENSMUSG00000109738,Gm33096,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109739,Gm17949,NA,NA,NA,NA,NA,0.03396883333333334,0.05822417423409648,0,0.040978,0,0,0.177547,0,0,0,0.099816,0,0,0.089285
ENSMUSG00000109740,Gm7561,NA,NA,NA,NA,NA,0.03473883333333333,0.04746298493627014,0,0.069137,0.066264,0.143237,0,0,0.072304,0,0,0,0.065924,0
ENSMUSG00000109745,Fam236c,FAM236A | FAM236B | FAM236C | FAM236D,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109746,Gm7499,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109747,Gm45438,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109749,Gm18907,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109750,Hmgb1-rs17,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109752,Gm18597,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109755,Gm8489,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109756,Gm5339,NA,NA,NA,NA,NA,0.01356858333333333,0.03432452423680965,0.05048,0,0,0,0,0,0,0,0.112343,0,0,0
ENSMUSG00000109757,Gm7128,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109758,Gm18854,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109760,Gm6503,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109762,Gm34779,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109763,Gm18124,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109764,Klkb1,KLKB1,one-to-one,yes,NA,NA,74.56526183333334,14.412544624113696,89.62889,73.711239,41.198052,66.877357,71.650431,66.970411,91.380881,73.921404,92.74841,64.239746,83.399549,79.056772
ENSMUSG00000109765,Gm18227,NA,NA,NA,NA,NA,0.06499016666666667,0.10999316537596436,0.159002,0.079145,0.039257,0.041381,0.376603,0,0.084494,0,0,0,0,0
ENSMUSG00000109768,Gm45446,NA,NA,NA,NA,NA,0.07023916666666667,0.2433156106959299,0,0,0,0,0,0,0,0,0.84287,0,0,0
ENSMUSG00000109771,Gm35315,NA,mouse-specific,No_annotation,NA,NA,1.3079620833333334,0.4425710159998893,1.181432,1.1263,0.780481,1.417598,1.4751089999999998,1.443665,1.243037,1.167494,0.772393,1.56926,1.058563,2.460213
ENSMUSG00000109777,Gm45384,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109779,Gm18780,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109786,Gm7839,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109788,Or5p5c-ps1,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109789,Gm2033,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109790,Gm45594,NA,NA,NA,NA,NA,0.11413866666666668,0.3953879395496698,0,0,0,0,0,0,0,0,1.369664,0,0,0
ENSMUSG00000109793,Gm10043,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109795,Gm45522,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109796,Gm6850,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109797,Stambp-ps2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109798,Gm5996,NA,NA,NA,NA,NA,0.02331208333333333,0.08075542552722594,0,0,0,0,0,0,0,0,0,0,0,0.279745
ENSMUSG00000109800,Gm5130,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109801,Or4f14d,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109806,Or56b2j,OR56B2 | OR56B4,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109809,Gm34066,C2orf66,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109811,Tpt1-ps4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109813,Or4g16,NA,mouse-specific,No_annotation,NA,NA,0.00187891666666666,0.00650875825970924,0,0,0,0,0,0,0,0,0,0,0,0.022547
ENSMUSG00000109815,Gm7082,NA,NA,NA,NA,NA,0.00599875,0.0207802795638076,0,0.071985,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109818,Gm35713,NA,NA,NA,NA,NA,1.232565583333333,1.0172819068622798,0,1.823294,0.901432,2.031512,2.391439,1.04702,0,2.33954,0,2.162134,0,2.094416
ENSMUSG00000109820,Gm45654,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109821,Gm6593,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109822,Gm8556,NA,NA,NA,NA,NA,0.02349091666666666,0.05692251769723844,0.105361,0,0,0,0,0,0,0.17653,0,0,0,0
ENSMUSG00000109824,4930516K23Rik,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109826,Gm45658,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109830,Gm7965,NA,NA,NA,NA,NA,0.04601425,0.04559042646139448,0.044503,0,0,0,0.066466,0.126955,0.063207,0.080454,0.104496,0.06609,0,0
ENSMUSG00000109832,Or52n21-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109833,Gm40193,C17orf114,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109834,Gm5650,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109835,Or4k2,OR4K2,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109837,Gm45655,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109840,Gm45386,NA,NA,NA,NA,NA,0.07324225,0.2537185965213232,0,0,0,0,0,0,0,0,0,0,0,0.878907
ENSMUSG00000109843,Gm17841,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109845,Or51a44-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109850,Gm45692,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109851,Gm39288,NA,NA,NA,NA,NA,2.16695625,0.9123481259278295,2.17762,2.029614,2.118364,1.624179,0.267893,3.524397,2.640471,2.036706,1.355544,1.752467,3.12625,3.34997
ENSMUSG00000109856,Gm19855,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109858,Pfn5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109859,Krtap5-26,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109860,Zscan4-ps4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109864,Eid3,EID3,one-to-one,No_annotation,NA,NA,0.412403,0.2708250922341509,0.289351,0.36451,0.17354,0.330318,0.313637,0.148104,0.593224,0.181934,0.91522,0.305456,0.955293,0.378249
ENSMUSG00000109865,Hspa14,HSPA14,one-to-one,No_annotation,NA,NA,10.396742833333333,1.556884808526416,11.130056000000002,9.59205,9.359522999999998,10.538995,10.991686,8.906832,11.596533,10.220242,8.501765999999998,8.500669,13.815094,11.607468
ENSMUSG00000109867,Gm5338,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109872,Gm45312,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109875,Gm6314,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109878,Or52r6-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109882,Gm18706,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109883,Gm18850,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109884,Or5p66,OR5P2,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109885,Gm6842,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109889,Gm3774,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109892,Or12m1-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109893,Gm9655,NA,NA,NA,NA,NA,0.0438755,0.05427236885544815,0.04561,0,0,0.062479,0.146018,0,0.061915,0,0,0.138489,0,0.071995
