gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PANC-Mal,Mous-1B-PANC-Mal,Mous-2A-PANC-Mal,Mous-2B-PANC-Mal,Mous-3A-PANC-Mal,Mous-3B-PANC-Mal,Mous-4A-PANC-Fem,Mous-4B-PANC-Fem,Mous-5A-PANC-Fem,Mous-5B-PANC-Fem,Mous-6A-PANC-Fem,Mous-6B-PANC-Fem
ENSMUSG00000076532,Igkv4-91,NA,mouse-specific,No_annotation,NA,NA,21.562058166666667,70.82850196727568,2.263051,0,0,0,0.31444,3.80567,0.264591,0.266564,246.400453,0,5.429929,0
ENSMUSG00000076533,Igkv4-90,NA,mouse-specific,No_annotation,NA,NA,1.82946325,5.864095821689945,0.23336200000000001,0,0,0,0,0,0,0,20.428065,0.305517,0.986615,0
ENSMUSG00000076534,Igkv12-89,NA,mouse-specific,No_annotation,NA,NA,2.7644785833333336,7.505424390244498,0.28113899999999997,0,0,0,0,0.384838,0,0,25.812881,0,6.694885,0
ENSMUSG00000076535,Igkv1-88,NA,mouse-specific,No_annotation,NA,NA,5.297202333333334,12.185643618848022,0.745018,0,0,0,0.635345,0,0.264423,0,36.056885,0,25.864757,0
ENSMUSG00000076536,Igkv4-86,NA,mouse-specific,No_annotation,NA,NA,8.469883916666666,19.23828693255108,0.90749,0,0.817081,0.244596,0,0.312112,0,0.255491,52.696948,0,46.404889,0
ENSMUSG00000076538,Igkv13-84,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,5.4190525,16.92655789826079,0,0,0.433628,0,0,0,0.263802,0,58.946902,0,5.384298,0
ENSMUSG00000076539,Igkv4-81,NA,mouse-specific,No_annotation,NA,NA,0.6413073333333333,1.5625445452742277,0,0,0,0,0,0,0,0,4.891993,0,2.803695,0
ENSMUSG00000076540,Igkv4-80,NA,mouse-specific,No_annotation,NA,NA,3.957973166666667,11.534257028279304,0,0,0.459744,0,0,0,0,0,40.025778,0,7.010156,0
ENSMUSG00000076541,Igkv4-79,NA,mouse-specific,No_annotation,NA,NA,0.9950563333333332,2.4019320383623124,0,0,0,0,0,0,0,0,4.546641,0,7.394035,0
ENSMUSG00000076543,Igkv4-74,NA,mouse-specific,No_annotation,NA,NA,9.320325333333331,28.58824344101084,0,0,0.164283,0,0,0.243763,0.196971,0,99.468136,0,11.770751,0
ENSMUSG00000076545,Igkv4-72,NA,mouse-specific,No_annotation,NA,NA,27.145408833333335,89.81356362291965,0,0.720707,0,0.379439,0,0.245721,0.401416,0.205906,312.149397,0,11.64232,0
ENSMUSG00000076547,Igkv4-70,NA,mouse-specific,No_annotation,NA,NA,5.8409915833333335,15.14002068979367,0.244368,0,0,0,0.280436,0.372929,0.295661,0.479145,51.519148,0.28913,16.611082,0
ENSMUSG00000076548,Igkv4-69,NA,mouse-specific,No_annotation,NA,NA,1.2930180833333331,3.899165928833556,0.266078,0,0,0,0,0,0,0,13.581034,0,1.669105,0
ENSMUSG00000076549,Igkv4-68,NA,mouse-specific,No_annotation,NA,NA,5.138809166666666,13.655730815835724,0.555934,0.17829,0,0,0,0,0.206449,0.244587,46.653199,0,13.827251,0
ENSMUSG00000076550,Igkv4-63,NA,mouse-specific,No_annotation,NA,NA,0.42714525,0.9286924170436552,0,0,0.328389,0,0,0.52262,0,0,3.287524,0.509816,0.477394,0
ENSMUSG00000076552,Igkv4-61,NA,mouse-specific,No_annotation,NA,NA,25.141177166666665,79.80501788573712,0,0,0.332037,0,0,0.684872,0.553928,0,277.832227,0,21.198315,1.092747
ENSMUSG00000076555,Igkv4-57-1,NA,mouse-specific,No_annotation,NA,NA,39.68104558333333,133.93369350982516,0,0.224684,0.406576,0,0,0,0.754707,0,464.883584,0,9.902996,0
ENSMUSG00000076556,Igkv4-57,NA,mouse-specific,No_annotation,NA,NA,18.1509325,58.35391628063382,0,0.231961,0,0.525945,0,1.335854,0,0.553052,203.133682,0,12.030696,0
ENSMUSG00000076557,Igkv4-83,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076562,Igkv4-50,NA,mouse-specific,No_annotation,NA,NA,4.085877333333333,10.401854956423607,0.256867,0,0,0,0,0.349141,0,0.591773,35.006758,0,12.825989,0
ENSMUSG00000076563,Igkv5-48,IGKV6-21 | IGKV6D-21 | IGKV6D-41,many-to-many,No_annotation,NA,NA,23.905403833333335,78.30727535028137,0,0,0.216546,0.27348,0,0.688328,0.264403,1.390174,272.357734,0.338609,11.335572,0
ENSMUSG00000076564,Igkv12-46,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,53.14207725,165.8668524098299,0.21909,0.208207,1.131608,0,0.277895,0.296757,1.177248,0.235431,577.339074,0.291441,56.528176,0
ENSMUSG00000076569,Igkv5-39,IGKV6-21 | IGKV6D-21 | IGKV6D-41,many-to-many,No_annotation,NA,NA,8.199490916666667,22.884892304430196,0.268475,0,0.694962,0.57965,0,0.368106,0.570487,0,79.407501,0.360108,16.144602,0
ENSMUSG00000076570,Igkv12-38,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,21.0313135,69.67907474641257,0,0,0,0,0,0,0.534903,0,242.115323,0,9.725536,0
ENSMUSG00000076571,Igkv5-37,IGKV6-21 | IGKV6D-21 | IGKV6D-41,many-to-many,No_annotation,NA,NA,0.35342466666666666,0.882704494650836,0,0,0,0,0,0,0,0,1.386961,0,2.854135,0
ENSMUSG00000076572,Igkv18-36,IGKV3-11 | IGKV3-15 | IGKV3-20 | IGKV3-7 | IGKV3D-11 | IGKV3D-15 | IGKV3D-20 | IGKV3D-7 | IGKV3OR2-268,many-to-many,No_annotation,NA,NA,0.06313200000000001,0.21869566316687672,0,0,0,0,0,0,0,0,0.757584,0,0,0
ENSMUSG00000076573,Igkv1-35,IGKV2-24 | IGKV2-30 | IGKV2D-24 | IGKV2D-30,many-to-many,No_annotation,NA,NA,0.12423216666666666,0.2454628836807691,0,0.229712,0,0,0,0,0,0,0,0.635755,0.625319,0
ENSMUSG00000076575,Igkv7-33,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,3.02747025,7.849995147512201,0,0,0,0,0,0,0,0,10.167569,0,26.162074,0
ENSMUSG00000076576,Igkv6-32,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,12.841984166666666,28.85327575316325,1.211411,0.231578,0.841785,0,0.931024,0.654503,0.251789,0.540182,81.715581,0.985125,66.740832,0
ENSMUSG00000076577,Igkv8-30,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,46.357321166666665,147.59251867349715,0.720985,0.2299,1.044873,0.522164,0.307972,0.33072,1.027686,0.536351,514.203311,3.565072,31.298402,2.500418
ENSMUSG00000076578,Igkv6-29,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.15073516666666667,0.29821485761347344,0,0,0,0,0,0.922956,0,0.500722,0,0,0.385144,0
ENSMUSG00000076580,Igkv8-27,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,3.083879,6.945260955925846,0,0,0.640709,0,0.415241,0.413648,0.322967,0,21.060701,0,14.153282,0
ENSMUSG00000076581,Igkv8-26,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.12793966666666667,0.443196005940186,0,0,0,0,0,1.535276,0,0,0,0,0,0
ENSMUSG00000076583,Igkv8-24,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,18.719811,50.55953243961162,0,0.229591,0,0,0.625494,0,0.991918,0,174.179224,0.649968,44.397655,3.563882
ENSMUSG00000076586,Igkv8-21,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,11.153021333333331,25.28197136093348,0.224066,3.453192,0,0.243007,0.864523,0,0,0.250415,75.60965,0,52.857001,0.334402
ENSMUSG00000076587,Igkv6-20,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,15.603636333333332,37.23013007038135,0,0,0.577811,0.234181,0.843741,0,0.446483,0,116.142844,0.284118,68.395522,0.318936
ENSMUSG00000076589,Igkv8-18,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.14265583333333334,0.49417430265882234,0,0,0,0,0,0,0,0,0,0,1.71187,0
ENSMUSG00000076591,Igkv8-16,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,7.537486666666666,23.668565146239388,0,0,0.187633,0,0.288169,0,0,0,7.274063,0.293307,82.406668,0
ENSMUSG00000076594,Igkv6-13,IGKV4-1,one-to-many (human-to-mouse),No_annotation,NA,NA,32.893002583333335,76.9257763166929,0,0,0,1.871261,0,0,0.717654,0.418921,221.881717,0,169.826478,0
ENSMUSG00000076596,Igkv3-10,IGKV3-11 | IGKV3-15 | IGKV3-20 | IGKV3-7 | IGKV3D-11 | IGKV3D-15 | IGKV3D-20 | IGKV3D-7 | IGKV3OR2-268,many-to-many,No_annotation,NA,NA,6.934217416666667,21.0830194194834,0,0,0.442716,0,0,0,0.267117,0,73.412889,0.33581,8.752077,0
ENSMUSG00000076598,Igkv3-7,IGKV3-11 | IGKV3-15 | IGKV3-20 | IGKV3-7 | IGKV3D-11 | IGKV3D-15 | IGKV3D-20 | IGKV3D-7 | IGKV3OR2-268,many-to-many,No_annotation,NA,NA,20.668518916666667,49.317933420270094,0,0,0.872507,0.380613,0,0,0,0,150.149213,0,96.619894,0
ENSMUSG00000076604,Igkj1,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076605,Igkj2,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076606,Igkj3,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076607,Igkj4,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076608,Igkj5,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076609,Igkc,IGKC | IGKV1-12 | IGKV1-13 | IGKV1-16 | IGKV1-17 | IGKV1-27 | IGKV1-33 | IGKV1-37 | IGKV1-39 | IGKV1-5 | IGKV1-6 | IGKV1-8 | IGKV1-9 | IGKV1D-12 | IGKV1D-13 | IGKV1D-16 | IGKV1D-17 | IGKV1D-33 | IGKV1D-37 | IGKV1D-39 | IGKV1D-43 | IGKV1D-8 | IGKV1OR2-108,many-to-many,No_annotation,NA,NA,658.4569494166667,1883.4565176685528,10.20236,8.343856,19.276024,6.157096,7.013119,20.659609,11.227401,8.491182,6527.980029,5.736037,1268.226871,8.169809
ENSMUSG00000076612,Ighg2c,IGHG1 | IGHG2 | IGHG3 | IGHG4,many-to-many,No_annotation,NA,NA,3.420981666666667,10.697990084915496,0.142426,0.109809,0.173523,0.074805,0.149506,0,0.168528,0.043321,2.838613,0,37.298433,0.052816
ENSMUSG00000076613,Ighg2b,IGHG1 | IGHG2 | IGHG3 | IGHG4,many-to-many,yes,NA,NA,15.453663333333331,41.81204225165914,0.339874,0.104431,0.46538,0.221775,0.378193,0.29007900000000003,0.521975,0.248483,39.326541,0.097834,143.349064,0.100331
ENSMUSG00000076614,Ighg1,IGHG1 | IGHG2 | IGHG3 | IGHG4,many-to-many,yes,NA,NA,2.807134583333333,7.7740801437497,0.295485,0.112536,0.960658,0.15849000000000002,0.662564,0.10187,0.480471,0.62463900000000006,2.628722,0.214281,27.391279,0.05462
ENSMUSG00000076615,Ighg3,IGHG1 | IGHG2 | IGHG3 | IGHG4,many-to-many,No_annotation,NA,NA,1.0153721666666666,2.9815006068762457,0,0.037032,0.48819,0.076422,0,0.02021,0.184644,0.053353,0.542219,0,10.463064,0.319332
ENSMUSG00000076617,Ighm,IGHM,one-to-one,yes,NA,NA,53.37558516666667,165.05261863934504,3.499115,2.818635,6.07408,2.509417,1.008995,12.086181,2.195355,3.866216,20.946464,3.675102,577.191021,4.636441
ENSMUSG00000076618,Ighj4,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076619,Ighj3,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076620,Ighj2,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076621,Ighj1,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076630,Ighd1-1,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076632,Gm16968,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076633,Ighv5-2,NA,mouse-specific,No_annotation,NA,NA,0.6480473333333334,1.9568434333705225,0,0,0,0,0,0,0,0,6.797208,0,0.97936,0
ENSMUSG00000076646,Ighv2-6-8,NA,mouse-specific,No_annotation,NA,NA,3.989385416666667,10.174167487526754,0,0.249813,0.474339,0.284603,0.336203,0,0,0.609883,34.675505,0,11.242279,0
ENSMUSG00000076652,Ighv7-3,IGHV3-15 | IGHV3-49 | IGHV3-72 | IGHV3-73 | IGHV3OR15-7,many-to-many,No_annotation,NA,NA,10.653722083333331,30.682132705427595,0.496679,0,0.644965,0,0.317533,0.682777,1.065469,0.277759,106.986361,1.008303,16.364819,0
ENSMUSG00000076653,Ighv7-2,IGHV3-15 | IGHV3-49 | IGHV3-72 | IGHV3-73 | IGHV3OR15-7,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076655,Ighv4-1,NA,mouse-specific,No_annotation,NA,NA,6.244424833333333,14.414589437771255,0.168559,0,0.289049,0.18608,0,0,0.186074,0,39.00934,0,35.093996,0
ENSMUSG00000076661,Ighv16-1,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076665,Ighv7-1,IGHV3-15 | IGHV3-49 | IGHV3-72 | IGHV3-73 | IGHV3OR15-7,many-to-many,No_annotation,NA,NA,2.2124799166666667,5.179296484707559,0,0,0,0,0,0,0,0,14.103188,0,12.446571,0
ENSMUSG00000076666,Ighv14-4,IGHV1-18 | IGHV1-2 | IGHV1-24 | IGHV1-3 | IGHV1-38-4 | IGHV1-45 | IGHV1-46 | IGHV1-58 | IGHV1-69 | IGHV1-69-2 | IGHV1-69D | IGHV1-8 | IGHV1OR15-1 | IGHV1OR15-9 | IGHV1OR21-1,many-to-many,No_annotation,NA,NA,8.729195083333332,22.2475158824554,0,0,0.220352,0,0,0,0,0,73.425688,0,31.104301,0
ENSMUSG00000076668,Ighv7-4,IGHV3-15 | IGHV3-49 | IGHV3-72 | IGHV3-73 | IGHV3OR15-7,many-to-many,No_annotation,NA,NA,1.3868309166666666,3.9742117935792782,0.348546,0,0,0,0,0,0,0,13.80172,0,2.491705,0
ENSMUSG00000076670,Ighv3-5,IGHV4-28 | IGHV4-30-2 | IGHV4-30-4 | IGHV4-31 | IGHV4-34 | IGHV4-38-2 | IGHV4-39 | IGHV4-4 | IGHV4-59 | IGHV4-61 | IGHV4OR15-8 | IGHV6-1,many-to-many,No_annotation,NA,NA,4.084170250000001,12.615649961875429,0.259137,0,0,0,0,0,0.250521,0,43.930038,0,4.570347,0
ENSMUSG00000076671,Ighv13-2,IGHV3-15 | IGHV3-49 | IGHV3-72 | IGHV3-73 | IGHV3OR15-7,many-to-many,No_annotation,NA,NA,3.1089023333333334,8.710557934672437,0,0,0.26123,0,0,0,0.53668,0,30.166396,0,6.342522,0
ENSMUSG00000076672,Ighv3-6,IGHV4-28 | IGHV4-30-2 | IGHV4-30-4 | IGHV4-31 | IGHV4-34 | IGHV4-38-2 | IGHV4-39 | IGHV4-4 | IGHV4-59 | IGHV4-61 | IGHV4OR15-8 | IGHV6-1,many-to-many,No_annotation,NA,NA,50.672122083333335,158.68893212654103,0,0,0.228117,1.878476,0.336203,0,0.852569,0,552.40022,0.354482,51.625723,0.389675
ENSMUSG00000076674,Ighv3-8,IGHV4-28 | IGHV4-30-2 | IGHV4-30-4 | IGHV4-31 | IGHV4-34 | IGHV4-38-2 | IGHV4-39 | IGHV4-4 | IGHV4-59 | IGHV4-61 | IGHV4OR15-8 | IGHV6-1,many-to-many,No_annotation,NA,NA,6.3908205,15.56435992986383,0,0,0,0,0,0,0,0.705529,49.873164,0.285946,25.825207,0
ENSMUSG00000076676,Ighv12-3,IGHV4-28 | IGHV4-30-2 | IGHV4-30-4 | IGHV4-31 | IGHV4-34 | IGHV4-38-2 | IGHV4-39 | IGHV4-4 | IGHV4-59 | IGHV4-61 | IGHV4OR15-8 | IGHV6-1,many-to-many,No_annotation,NA,NA,0.2778479166666667,0.41485520693949424,0.77741,0,0,0,0,0.711465,0,0.86594,0,0,0.97936,0
ENSMUSG00000076677,Ighv6-3,NA,mouse-specific,No_annotation,NA,NA,5.5332405,14.467265579219822,0,0,0.193884,0.506729,0,0,0.251161,0,48.967029,0,16.480083,0
ENSMUSG00000076680,Ighv6-6,IGHV3-15 | IGHV3-49 | IGHV3-72 | IGHV3-73 | IGHV3OR15-7,many-to-many,No_annotation,NA,NA,4.27092425,12.048475938283746,0,0,0,0,0,0,0.270343,0,41.554645,0,9.426103,0
ENSMUSG00000076688,Ighv15-2,IGHV1-18 | IGHV1-2 | IGHV1-24 | IGHV1-3 | IGHV1-38-4 | IGHV1-45 | IGHV1-46 | IGHV1-58 | IGHV1-69 | IGHV1-69-2 | IGHV1-69D | IGHV1-8 | IGHV1OR15-1 | IGHV1OR15-9 | IGHV1OR21-1,many-to-many,No_annotation,NA,NA,0.5453936666666667,1.3187881915887325,0,0,0,0,0,0,0.194247,0,4.292974,0,2.057503,0
ENSMUSG00000076695,Ighv1-18,IGHV1-18 | IGHV1-2 | IGHV1-24 | IGHV1-3 | IGHV1-38-4 | IGHV1-45 | IGHV1-46 | IGHV1-58 | IGHV1-69 | IGHV1-69-2 | IGHV1-69D | IGHV1-8 | IGHV1OR15-1 | IGHV1OR15-9 | IGHV1OR21-1,many-to-many,No_annotation,NA,NA,9.28050975,29.4157538640487,0.233774,0,0.588835,0,0.290486,0,0,0,102.419938,0,7.833084,0
ENSMUSG00000076709,Ighv1-47,IGHV1-18 | IGHV1-2 | IGHV1-24 | IGHV1-3 | IGHV1-38-4 | IGHV1-45 | IGHV1-46 | IGHV1-58 | IGHV1-69 | IGHV1-69-2 | IGHV1-69D | IGHV1-8 | IGHV1OR15-1 | IGHV1OR15-9 | IGHV1OR21-1,many-to-many,No_annotation,NA,NA,6.679402916666667,18.10443132390071,0.316847,0,0,0,0,0,0,0,17.678754,0.285369,61.871865,0
ENSMUSG00000076710,Ighv1-49,IGHV1-18 | IGHV1-2 | IGHV1-24 | IGHV1-3 | IGHV1-38-4 | IGHV1-45 | IGHV1-46 | IGHV1-58 | IGHV1-69 | IGHV1-69-2 | IGHV1-69D | IGHV1-8 | IGHV1OR15-1 | IGHV1OR15-9 | IGHV1OR21-1,many-to-many,No_annotation,NA,NA,0.7760315000000001,2.4883114787737086,0,0,0,0,0,0,0,0,8.654635,0,0.657743,0
ENSMUSG00000076731,Ighv8-12,IGHV2-26 | IGHV2-5 | IGHV2-70 | IGHV2-70D | IGHV2OR16-5,many-to-many,No_annotation,NA,NA,11.504735166666666,35.0365365116618,0,0,0.218127,0.549407,0.64551,3.148671,0.533464,0,122.342664,0,10.618979,0
ENSMUSG00000076733,Ighv8-13,IGHV2-26 | IGHV2-5 | IGHV2-70 | IGHV2-70D | IGHV2OR16-5,many-to-many,No_annotation,NA,NA,0.03872524999999999,0.13414820107161332,0,0,0,0,0,0,0,0,0.464703,0,0,0
ENSMUSG00000076744,Trgv7,TRGV1 | TRGV2 | TRGV3 | TRGV4 | TRGV5 | TRGV8,one-to-many (mouse-to-human),No_annotation,NA,NA,1.6701015,5.694020152534691,0,0,0,0,0,0,0,0,19.749077,0,0.292141,0
ENSMUSG00000076745,Trgv4,NA,mouse-specific,No_annotation,NA,NA,0.5861832499999999,1.3996329475376506,0,0,0,0,0,0,0.201255,0,4.690198,0.253484,1.889262,0
ENSMUSG00000076746,Trgv6,NA,mouse-specific,No_annotation,NA,NA,0.02683108333333333,0.09294559911089569,0,0,0,0,0,0,0,0,0.321973,0,0,0
ENSMUSG00000076747,Trgv5,NA,mouse-specific,No_annotation,NA,NA,0.02890475,0.10012899116015302,0,0,0,0,0,0,0,0,0,0,0.346857,0
ENSMUSG00000076749,Trgc1,TRGC1 | TRGC2,many-to-many,No_annotation,NA,NA,2.2850968333333332,7.043689380693638,0,0.079194,0,0.040642,0,0,0.08986,0,24.525194,0,2.62766,0.058612
ENSMUSG00000076750,Trgv3,TRGV10 | TRGV11,many-to-many,No_annotation,NA,NA,0.05440891666666667,0.1884780161028955,0,0,0,0,0,0,0,0,0,0,0.652907,0
ENSMUSG00000076752,Trgc2,TRGC1 | TRGC2,many-to-many,No_annotation,NA,NA,1.8968709166666664,5.176965076709527,0,0.040438,0,0,0.104527,0,0,0,17.719678,0,4.897808,0
ENSMUSG00000076754,Trgv2,TRGV10 | TRGV11,many-to-many,No_annotation,NA,NA,1.29071875,3.3673136484551307,0,0,0,0,0,0.198743,0,0,11.372442,0,3.91744,0
ENSMUSG00000076755,Trgv1,TRGV10 | TRGV11,many-to-many,No_annotation,NA,NA,0.979515,2.5501517869878754,0,0,0,0,0,0,0,0,8.519914,0,3.234266,0
ENSMUSG00000076757,Trgc4,TRGC1 | TRGC2,many-to-many,No_annotation,NA,NA,1.9643358333333332,5.179484528816476,0.037968,0,0,0,0.109589,0,0.047258,0.05019,17.633636,0.179263,5.514126,0
ENSMUSG00000076758,Trav1,TRAV1-1 | TRAV1-2,one-to-many (mouse-to-human),No_annotation,NA,NA,0.29277708333333335,1.0142095672503209,0,0,0,0,0,0,0,0,0,0,3.513325,0
ENSMUSG00000076759,Trav2,TRAV4,one-to-one,No_annotation,NA,NA,0.21865341666666663,0.6105220978328836,0,0,0,0,0,0,0,0,0.527207,0,2.096634,0
ENSMUSG00000076760,Trav3-1,TRAV5,one-to-many (human-to-mouse),No_annotation,NA,NA,0.28413383333333336,0.9842684709652816,0,0,0,0,0,0,0,0,0,0,3.409606,0
ENSMUSG00000076761,Trav5-1,TRAV13-1 | TRAV13-2,many-to-many,No_annotation,NA,NA,0.20127175,0.6972257942566024,0,0,0,0,0,0,0,0,0,0,2.415261,0
ENSMUSG00000076762,Trav6-1,TRAV9-2,one-to-many (human-to-mouse),No_annotation,NA,NA,0.20554466666666668,0.7120276117829514,0,0,0,0,0,0,0,0,0,0,2.466536,0
ENSMUSG00000076764,Trav6-2,TRAV9-2,one-to-many (human-to-mouse),No_annotation,NA,NA,0.29170850000000004,0.8978474518990103,0,0,0,0,0,0,0,0,0.378792,0,3.12171,0
ENSMUSG00000076770,Trav8d-1,TRAV17,one-to-many (human-to-mouse),No_annotation,NA,NA,0.4490528333333333,1.555564645232185,0,0,0,0,0,0,0,0,0,0,5.388634,0
ENSMUSG00000076778,Trav13d-1,TRAV22,one-to-many (human-to-mouse),No_annotation,NA,NA,0.366705,1.1204139566686948,0,0,0,0,0.220117,0,0,0,0,0,3.911735,0.268608
ENSMUSG00000076795,Trav8d-2,TRAV17,one-to-many (human-to-mouse),No_annotation,NA,NA,0.23008225,0.7970282938395287,0,0,0,0,0,0,0,0,0,0,2.760987,0
ENSMUSG00000076796,Trav16d-dv11,TRAV19,one-to-many (human-to-mouse),No_annotation,NA,NA,0.20251058333333335,0.7015172388074888,0,0,0,0,0,0,0,0,0,0,2.430127,0
ENSMUSG00000076800,Trav6n-5,TRAV9-1,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076802,Trav6n-6,TRAV9-2,one-to-many (human-to-mouse),No_annotation,NA,NA,0.6470297500000001,2.1451793624735833,0,0,0,0,0,0,0,0.311402,0,0,7.452955,0
ENSMUSG00000076821,Trav8n-2,TRAV17,one-to-many (human-to-mouse),No_annotation,NA,NA,0.33192041666666666,1.0273275081420512,0,0,0.121481,0,0,0,0,0,0.278378,0,3.583186,0
ENSMUSG00000076822,Trav16n,TRAV19,one-to-many (human-to-mouse),No_annotation,NA,NA,0.2262525,0.7011951617013367,0,0,0,0,0,0,0,0,0.276541,0,2.438489,0
ENSMUSG00000076823,Trav13n-4,TRAV22,one-to-many (human-to-mouse),No_annotation,NA,NA,0.1335125,0.46250086689107944,0,0,0,0,0,0,0,0,0,0,1.60215,0
ENSMUSG00000076824,Trav14n-3,TRAV23DV6,one-to-many (human-to-mouse),No_annotation,NA,NA,0.09262191666666668,0.32085173112215454,0,0,0,0,0,0,0,0,0,0,1.111463,0
ENSMUSG00000076826,Trav4-2,NA,mouse-specific,No_annotation,NA,NA,0.0980635,0.3397019287360612,0,0,0,0,0,0,0,0,0,0,1.176762,0
ENSMUSG00000076831,Trav8-1,TRAV17,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076839,Trav13-1,TRAV22,one-to-many (human-to-mouse),No_annotation,NA,NA,0.460444,1.5950248040804882,0,0,0,0,0,0,0,0,0,0,5.525328,0
ENSMUSG00000076840,Trav14-1,TRAV23DV6,one-to-many (human-to-mouse),No_annotation,NA,NA,0.36982741666666663,1.2811197513972232,0,0,0,0,0,0,0,0,0,0,4.437929,0
ENSMUSG00000076846,Trav13-2,TRAV22,one-to-many (human-to-mouse),No_annotation,NA,NA,0.3960383333333333,1.2239373642977245,0,0,0,0,0,0,0,0.204237,0.277173,0,4.27105,0
ENSMUSG00000076848,Trav15-2-dv6-2,TRDV1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.02763366666666666,0.09572582933217834,0,0,0,0,0,0,0,0,0.331604,0,0,0
ENSMUSG00000076855,Trav16,TRAV19,one-to-many (human-to-mouse),No_annotation,NA,NA,0.17788616666666668,0.6162157572606638,0,0,0,0,0,0,0,0,0,0,2.134634,0
ENSMUSG00000076858,Trav3-4,TRAV5,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076861,Trav18,TRAV27,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
