Geneid,Chr,Start,End,Strand,Length,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04,adult_SL_01,adult_SL_02,adult_SL_03,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06,Secretome location,Secretome function,Level,Reliability,Cell type
MYOG,NC_000001.11,203083129,203084031,-,1507,0,0,0,0,0,0,0.0723247520952617,0,0,0.0865677728992919,0,0,0,NA,NA,NA,NA,NA
MYOM1,NC_000018.10,3066807,3067555,-,7208,1.92508311420617,3.25307316445037,1.71306290116398,1.97025295896843,1.78442853922017,1.58767435501277,1.2928601304587,1.32758067057976,1.26628078668722,1.91849461410637,1.42014542733932,1.72676825462087,1.8832015941596,NA,NA,Not detected,Enhanced,glandular cells
MYOM2,NC_000008.11,2045046,2045168,+,5008,0.0415614988634127,0.0984233392251123,0.0516357383854523,0,0.0684886097481309,0.0631252799439792,0,0,0.0500701729454931,0.0260498469966519,0,0.0141212078620879,0,NA,NA,Low,Enhanced,glandular cells
MYOM2_1,NT_187576.1,228371,228493,+,5008,0.0692691647723546,0.112483816257271,0.0258178691927262,0.0306570747954505,0.0513664573110982,0.0757503359327751,0.0217638581085382,0,0.160224553425578,0.0520996939933039,0,0,0.127853143373455,NA,NA,NA,NA,NA
MYOM3,NC_000001.11,24056041,24057627,-,5760,0.132496519061787,0.0611240182092463,0.078565210279532,0.1199458051372,0.342395487206107,0.0219535695805172,0.00946123276107286,0.0815371632032966,0,0.0452977894997336,0.0366423548119338,0,0.0778128436475667,NA,NA,NA,NA,NA
MYOM3-AS1,NC_000001.11,24066762,24066842,+,259,0,0,0,0,0,0,0,0,0.193630444873382,0.503697427641826,0,0,0,NA,NA,NA,NA,NA
MYOPARR,NC_000001.11,203083795,203083979,+,2245,0.0618084591857375,0,0,0.170969521799127,0,0,0,0,0,0.0581103045698142,0,0,0.0570412955023843,NA,NA,NA,NA,NA
MYORG,NC_000009.12,34366666,34373006,-,7183,5.50558226347132,9.51870218247491,3.74405469786606,5.89926966989698,1.55188725081523,1.48757363026999,0.83455896943001,3.21199438953151,2.76479367228087,3.54158966769461,2.59307278268164,2.42195130272042,2.07694877195216,NA,NA,Low,Enhanced,glandular cells
MYOSLID,NC_000002.12,207239811,207240086,+,974,0.427392169010207,0,0.13274731921681,0.157628984163877,0.704293547471539,0.129828091153777,0,0.482191026746395,0.102977998402887,0,0.108347003961365,0,0,NA,NA,NA,NA,NA
MYOSLID-AS1,NC_000002.12,207186690,207186988,-,601,0.46176369674536,0,0,1.0218344797046,0.428025321487487,0.315605392971163,0,0.195363585711726,0,0.217067610248308,0.87795326005299,0.470675600488096,1.06537195010693,NA,NA,NA,NA,NA
MYOT,NC_000005.10,137867860,137867953,+,2268,0.91772480735437,0.74513088864605,0.826627155775574,0.30462426701511103,0.680537614322698,0.641183619494471,0.144171165883015,2.09666991094191,1.12771805393849,1.29422255713525,1.07018941038029,1.30961127728401,0.875173933088279,NA,NA,Not detected,Enhanced,glandular cells
MYOZ1,NC_000010.11,73631612,73632161,-,1300,0.533692272584541,0.487487554456512,0.0994583760901328,0.177150727587249,0,0.534991603315989,0,0.090318088471344,0.0385771424786199,0.100352025968641,0.284119181926379,0.108798475343595,0,NA,NA,Not detected,Enhanced,glandular cells
MYOZ2,NC_000004.12,119135832,119135982,+,3280,0.0634573128987717,0.23614742644743,0.118258434985219,0.257444654928624,0.130713017385152,0.154210439980219,0.0166148477755426,0.107390410072635,0.0611588844173242,0.13920784090162,0.0643475499136399,0,0,NA,NA,Not detected,Enhanced,glandular cells
MYOZ3,NC_000005.10,150660869,150661079,+,3638,0.0762836673292912,0,0,0.126605797615956,0.141420130958757,0.0521382191247028,0.0149798517602473,0.0806854831038669,0.0551405005191928,0.0537895686198046,0.0580153830997083,0,0.0880000744934391,NA,NA,Not detected,Enhanced,glandular cells
MYOZ3-AS1,NC_000005.10,150665514,150666031,-,1689,0,0.0833805434897001,0,0.0454501570679739,0,0,0.0322656605706215,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYPN,NC_000010.11,68087897,68087992,+,11180,0.0186171722994607,0,0.011564927452341,0.137326145416472,0.00766974413279606,0,0,0,0,0,0,0.0126509855050691,0.0343625335606939,NA,NA,Not detected,Enhanced,glandular cells
MYPOP,NC_000019.10,45890023,45891323,-,3170,1.55393680629505,2.11022478006937,1.4275571331549,2.73642922003858,1.92053296458387,2.13413627821205,0.928334964670063,1.72231181327847,0.870115358744896,1.58442236584557,1.5479950020234,0.959279932445888,1.49467987725727,NA,NA,NA,NA,NA
MYREM,NC_000019.10,50486810,50487188,-,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYRF,NC_000011.10,61752636,61752790,+,6758,0.862373426549747,1.05236782578902,0.784423120095306,1.36310118889271,0.850118162194764,0.739105674897792,0.379009312382013,0.868700170263,0.563986634638598,0.994165158123778,0.726123728383276,0.449972978078347,0.9853508193176,NA,NA,NA,NA,NA
MYRF-AS1,NC_000011.10,61754029,61754445,-,936,0,0,0.138136633458518,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYRFL,NC_000012.12,69825227,69825563,+,3590,0.251236752275174,1.35337770457286,0.144062271774008,0.363512635067614,1.62419116421083,0.493129763502203,0.197341813133464,0.474232860079341,0.293358214391733,1.21736232059451,0.470328609953735,0.413676654161578,0.463718721235957,Intracellular and membrane,Other,Not detected,Approved,glandular cells
MYRIP,NC_000003.12,39808914,39808981,+,6120,21.1314234465173,24.3345503082458,15.919028153446,14.9140457315692,9.12120561314275,11.1369167095518,8.11217227796459,14.7150598063361,15.848145689501001,19.8244443457658,14.3034509724702,15.4611166677,13.8519939481517,NA,NA,NA,NA,NA
MYSM1,NC_000001.11,58654743,58660155,-,8262,12.3191059434275,14.071041960919,9.8669883759716,10.1554695726911,20.6429743011218,15.7185645031398,10.2568832721348,11.7527205174948,10.586068437125,14.8426743807406,10.301371383294,11.5040363181027,11.3457083697516,NA,NA,Medium,Approved,glandular cells
MYT1,NC_000020.11,64164452,64164739,+,5557,0,0.0506855274263464,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Low,Uncertain,glandular cells
MYT1L,NC_000002.12,1789113,1792007,-,16948,0.00818739620438876,0,0,0.0860597705020269,0.0202378426728015,0.0410366464662961,0.0192931439829288,0.00692786848080878,0,0.0230925714702442,0,0,0.0264457150938155,NA,NA,NA,NA,NA
MYT1L-AS1,NC_000002.12,2319232,2319383,+,3242,0,0,0,0.0710351467808217,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYT1_1,NT_187624.1,73043,73330,+,5557,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MYZAP,NC_000015.10,57591904,57592109,+,2398,2.92217662178275,2.67212388528428,2.77678827324203,1.40853789518914,0.893950577613218,1.63470783331825,0.909035874958793,1.64026386694205,2.50960559910955,2.28491268469048,2.33239743056446,1.71046810694475,2.21617802281834,NA,NA,Low,Approved,glandular cells
MZB1,NC_000005.10,139387467,139387921,-,1101,24.1979275635062,29.6113390884423,29.5348919733596,25.0306523054705,98.3645729955363,85.4502318102922,63.5052379681647,48.9489585747965,43.4544705740094,28.793101728877,34.4577915332278,38.2178113888603,48.6177312555789,Secreted to blood,Other,Not detected,Enhanced,glandular cells
MZF1,NC_000019.10,58561932,58563504,-,3092,11.892431300477,14.5976490990589,9.38775131368216,13.9031618891243,12.8122430805152,11.3692793977654,6.62702440641046,13.0248498219186,8.20700010428077,10.2948456136005,8.25946171077794,6.79286729142332,9.25643526133168,NA,NA,Low,Approved,glandular cells
MZF1-AS1,NC_000019.10,58559186,58559409,+,2606,2.79543343084382,3.26945477598744,1.61247750951961,3.71160004845119,4.1788038773568,3.17829728754318,1.77752093623226,1.75714776880167,1.71273038556267,2.47799419458251,2.04499772979572,1.9267266450909,2.70267611748154,NA,NA,NA,NA,NA
MZT1,NC_000013.11,72708367,72710345,-,2231,3.57628842453558,4.35555890579702,2.23123788584094,3.19998849025824,7.37945583401824,4.61940103266607,3.59077319742519,2.99980742076494,2.76489694411982,3.77163486215622,3.90238615119474,5.07173529167809,4.62063896298953,NA,NA,Medium,Approved,glandular cells
MZT2A,NC_000002.12,131469728,131470343,-,2431,10.9592423889018,19.0302628210296,11.6743922736814,17.9992717869398,11.8163277254468,10.6374120445425,7.778837986101,10.3600160305365,9.30389906837303,7.9422993814753,10.1145560563554,6.83626783576062,5.45206615372079,NA,NA,Low,Approved,glandular cells
MZT2B,NC_000002.12,130181654,130181797,+,2881,0.288982973006555,0.537704657235383,0.246833526221607,0.719425030465399,0.535737351365456,1.18508127079557,0.170243077519617,0.203772153788176,0.174072492961492,0.498102732159515,0.402925998070831,0.392747012694683,2.53359575805713,NA,NA,Low,Approved,glandular cells
MZT2B_1,NW_025791762.1,358261,358349,+,2823,1.35171794154427,1.59636968279536,0.503809698224902,1.98507545731845,0.728992471027927,1.61257250733831,0.617745101849433,0.291142261809858,1.31460187971776,1.24773507314888,0.429895427336609,0.651326331316595,0.476303910106253,NA,NA,NA,NA,NA
N4BP1,NC_000016.10,48538726,48543261,-,7122,9.9657027985142,10.7965510984191,8.05149209979866,8.78457342875084,12.6538716813111,10.3867941671596,6.7183520384609,8.35841787580213,6.49939809886212,9.3511123327841,7.49763701493048,7.02026668690661,8.11823298847065,NA,NA,Medium,Approved,glandular cells
N4BP2,NC_000004.12,40056850,40057030,+,12233,9.39207655047821,10.5625181535919,7.43559697974585,7.23538040765492,11.9512707990636,8.36780413263053,5.22558897453883,7.37613719343548,5.56724330350327,7.92898313577942,5.11992513961761,7.67717190522282,7.15502686939833,NA,NA,Medium,Approved,glandular cells
N4BP2L1,NC_000013.11,32400723,32403200,-,9259,1.60355535406652,1.74915432171097,1.5779712115391,1.98152180081932,2.22264363939069,1.7481291478911,0.765155102223929,2.39671177636993,1.23493520149724,2.06415847777596,1.76662136170723,2.03167257661815,2.28896757108458,NA,NA,High,Approved,glandular cells
N4BP2L2,NC_000013.11,32432485,32432972,-,18861,10.6234784380012,12.6150173518614,9.50473198577275,10.7123858670013,16.2893881706641,13.8212159512094,9.92792872160473,9.86071829596477,9.39669731060259,10.9596585913528,8.98859635520229,12.3320513500506,10.5781193834709,NA,NA,Medium,Approved,glandular cells
N4BP2L2-IT2,NC_000013.11,32504506,32509395,-,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
N4BP3,NC_000005.10,178113532,178113771,+,11726,4.49082522052846,4.46173014241425,3.27484896882145,5.7937322215342,2.34003723430762,2.47491580247973,1.17581999642301,2.79865917158987,2.37364901060244,3.39884079084476,3.78435590750847,2.43650687576564,2.58823783826335,NA,NA,Medium,Approved,glandular cells
N6AMT1,NC_000021.9,28575598,28577380,-,6713,2.09803948659408,2.23422718488187,2.23422063375421,2.72160658997442,3.12947954031605,2.76903417774699,1.61549879935232,2.20379903047909,1.28494697724109,3.0705059040606,1.85498850875728,1.89623441310898,2.62296065922721,NA,NA,Not detected,Approved,glandular cells
NAA10,NC_000023.11,153929225,153930223,-,1603,10.430804054943,9.88355927625493,9.80003150557484,9.67348327394711,15.780151668356,7.65183929883131,5.60945453282822,10.8404243430359,5.85034518811759,8.54525985322486,6.28703260603511,5.55869939528409,7.62913983310819,NA,NA,Low,Supported,glandular cells
NAA11,NC_000004.12,79155376,79156871,-,9942,0.0558277975747257,0.0495779604545728,0.0390150539882838,0.123541042507034,2.36319458829982,0.718624993390015,0.750960369786543,0.0944787889863184,0.0302657122644574,0.0721702862276987,0.0318436879476069,0.0284526288365868,0.115924298493832,NA,NA,Not detected,Approved,glandular cells
NAA15,NC_000004.12,139301505,139301831,+,6174,9.3158432485319,9.91100115663395,5.90564312838398,8.31810753604528,16.6245617213116,9.18593675275753,6.77898706519319,6.99840841021881,5.47478008418638,9.76213585953443,5.99951791906182,7.52549220853289,8.16176032661524,NA,NA,Medium,Approved,glandular cells
NAA16,NC_000013.11,41311267,41311582,+,8632,3.85801642832198,5.53888971680006,3.43011568142175,3.98411274895018,7.39067633422926,5.91830798849013,3.93952053280335,3.69977711810325,3.07338981493824,3.5365021199792,2.95855602522305,3.55561282372892,4.55441571822008,NA,NA,Medium,Approved,glandular cells
NAA20,NC_000020.11,20017290,20017449,+,1359,21.1356277487123,24.7669664245995,17.9815474653021,19.7703166672059,27.8885215723765,18.6561725070991,13.9149044475434,16.9338108480489,14.9085468946072,19.1510654414768,18.6366413877915,21.959839431014,24.9707819917262,NA,NA,NA,NA,NA
NAA25,NC_000012.12,112026689,112029653,-,6034,7.58879631881896,9.55747061521468,5.97838134038634,7.16255759148755,12.5481030650174,9.56672091445065,7.46913680510868,6.69377679224147,5.01170400878192,7.71849109248361,5.05438593918938,8.05170022616542,7.18388039349778,NA,NA,Medium,Approved,glandular cells
NAA30,NC_000014.9,57390586,57390705,+,7600,6.95625743713482,8.82965396514873,5.2994301839078,6.19172871992451,8.02192667325174,7.57051515218678,4.4672953340072,4.06312558530954,4.81706687002767,6.14524116918492,4.83216232719902,6.08555682481079,6.38603572166857,NA,NA,NA,NA,NA
NAA35,NC_000009.12,85941146,85941269,+,6437,7.68493657695528,7.85426066887109,7.36165034769982,6.49947131145803,13.3610350509358,10.942065613883,7.19623980087195,6.39326347863413,5.36016719479224,8.13713530438589,5.85275804310049,6.75659321401304,7.05242467435316,NA,NA,Medium,Approved,glandular cells
NAA38,NC_000017.11,7856685,7856843,-,1159,18.2578935357869,21.507216236304,16.0643727386306,20.7312715143088,25.3026116276046,20.0752986921617,15.5167482590572,15.9050231725637,10.687765703093,15.0268283924569,13.5668397729914,17.6950065593335,16.4629840828516,NA,NA,NA,NA,NA
NAA40,NC_000011.10,63939002,63939102,+,4219,7.12053520355151,7.24343520645662,5.70017429215314,8.46074226329242,9.22718030095179,10.8049651961489,4.5338568255574,10.7144354775794,5.39659385894322,8.44155819300085,6.89109030622914,6.97300491417586,6.89004498872898,NA,NA,NA,NA,NA
NAA50,NC_000003.12,113716458,113721937,-,6112,24.121807968174,28.0415234113456,17.3783659596625,19.769078249838,32.0010787928713,23.1098675385277,17.9396861609955,17.7887622548763,18.48635350223,24.2473612484438,20.123559204177,22.9674791904569,22.4184797105779,NA,NA,Medium,Approved,glandular cells
NAA60,NC_000016.10,3443611,3443827,+,3285,7.20200257037221,7.82387433078353,5.45128785845614,7.29095231957263,4.98563720739423,3.98412177811907,1.92438882241657,8.20286200773987,3.6181484315564,5.14285040238072,3.95135091889785,2.69098207661098,4.98976763335316,NA,NA,Low,Approved,glandular cells
NAA80,NC_000003.12,50296402,50297672,-,1504,3.505904024691,3.04319580020503,1.97726425870676,4.08326145147915,2.67961685639562,2.10193751302825,1.15950427029318,1.56134993368015,1.36712878597769,1.43121739164052,2.56106671398303,0.893391735700394,1.36231604683886,NA,NA,Low,Approved,glandular cells
NAAA,NC_000004.12,75910655,75911353,-,3894,6.73488399455684,6.88959041609058,5.14660061175186,4.81015329487035,17.6824434365542,18.5262418919225,15.4085432652443,6.58830329488579,2.97501691996136,7.2532300228233,6.16540084046714,5.5572718915873,7.15268402096057,Intracellular and membrane,Enzyme,Low,Approved,glandular cells
NAALAD2,NC_000011.10,90131699,90131817,+,3695,0.0375534481385604,0,0.139968485972582,0.166203659621776,0.0928256989495642,0,0.103241381576849,0.0317763234134634,0.0135724723199475,0,0.0428403173985261,0.0382782186594514,0.0866425631954348,NA,NA,Low,Approved,glandular cells
NAALAD2_1,NW_019805497.1,37822,37940,+,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
NAALADL1,NC_000011.10,65044818,65045457,-,3085,0.539747128189228,0.547798008249349,0.398155897800045,0.398134536338712,1.13959718495658,0.573852787997702,0.565281822535154,0.704100495214205,0.146305532252789,0.549740433993526,0.41048939458685,0.366776059505148,0.643401776416277,NA,NA,Low,Enhanced,glandular cells
NAALADL2,NC_000003.12,174440982,174441032,+,43560,5.55390367505276,7.23708375597477,4.79071544334978,6.08518442811756,7.43304554618907,7.66524303832803,5.6098072992596,4.52969265332694,3.87064414410138,5.10330137570553,4.84163610523304,5.76012497331032,4.32885618969698,NA,NA,Low,Approved,glandular cells
NAALADL2-AS1,NC_000003.12,175773578,175773664,-,371,2.61811303532039,3.79594981008365,2.96230473260369,2.06914596463094,2.31125982222803,2.21547613233036,2.4971534015209,1.89887086273985,0.946231796645393,3.69219718186508,2.13335542840369,2.28740729832894,2.58876769008462,NA,NA,NA,NA,NA
NAALADL2-AS2,NC_000003.12,175235092,175235809,-,807,2.75112745223258,3.40294905837053,1.68228851750968,1.99761043499872,2.65637358750495,2.19372472239518,1.95836966593508,1.09120367112219,1.11859372242838,2.18237677292397,2.15767620900012,2.89185538552677,1.6661783621189,NA,NA,NA,NA,NA
NAALADL2-AS3,NC_000003.12,175079312,175079471,-,408,2.21063710948008,7.93893130623623,2.53521350817986,4.13930621649945,4.62365261495715,5.5787894463432,3.47282896641733,3.16556045377505,3.19585150925822,3.83698922821273,5.81966811718949,5.19992713039238,2.51093545887946,NA,NA,NA,NA,NA
NAALADL2_1,NW_019805489.1,120740,120884,+,568,0,0,0,0,0,0.222627747858766,0,0,0,0,0,0,0.225453711976853,NA,NA,NA,NA,NA
NAB1,NC_000002.12,190648895,190648958,+,11053,5.56772423339577,6.02664127859323,4.01819757921368,5.66728465347429,13.9408927630665,12.0755159601266,8.67273107192151,4.70057725442329,4.35122804017872,5.80113335679571,4.66879228523863,5.37446553312247,6.21577495323717,NA,NA,Not detected,Uncertain,glandular cells
NAB2,NC_000012.12,57089114,57089354,+,2491,3.14730609565111,2.62889715570687,2.20597160938572,3.57477983676665,8.50248560134524,5.22866871165366,2.03460183277861,2.80453799408208,1.22808807649721,2.01630626243696,2.13940750054101,1.61821899296675,2.49329540647866,NA,NA,Medium,Approved,glandular cells
NABP1,NC_000002.12,191678136,191678241,+,3305,5.50001779250513,2.9827781109795,1.42792736625622,3.41437257104623,18.5765147999203,4.64870987450202,2.75369107943455,2.85984507065844,1.79053968418163,3.43413438337466,2.1553022013434,3.445010724571,6.85815866484264,NA,NA,NA,NA,NA
NABP2,NC_000012.12,56222015,56222199,+,2096,8.24218457230992,9.64173062806005,5.9219491107102,7.43480868484018,7.56838348752962,5.76155513113116,4.44605716619576,5.26568244809076,4.33072596623056,5.29050518584675,4.25442913503445,5.19595772036918,4.09344773997668,NA,NA,Medium,Supported,glandular cells
NACA,NC_000012.12,56712427,56712552,-,6947,58.8336768552496,74.8949858746848,56.9054527658349,63.604599797988,68.9117070816491,49.8110598221983,49.4918216122277,45.3378082656822,42.2815921327853,48.6188014686417,50.5851215759853,52.8432957507686,48.5078249117758,NA,NA,NA,NA,NA
NACA2,NC_000017.11,61590421,61591219,-,799,0.86833536215257,0.440643735776294,0.161822138819991,0.672537180243624,0.321956468352916,0.474790591178145,0.341030667733289,0.51432703697699,0.251065257683133,0.489828412112264,0.198116361436238,0.0885093979641257,0.320544952197378,NA,NA,NA,NA,NA
