human_gene,human_id,mouse_gene,mouse_id,n_mouse,n_human,ortholog_type
ZDHHC13,ENSG00000177054,Zdhhc13,ENSMUSG00000030471,1,1,one-to-one
ZDHHC14,ENSG00000175048,Zdhhc14,ENSMUSG00000034265,1,1,one-to-one
ZDHHC15,ENSG00000102383,Zdhhc15,ENSMUSG00000033906,1,1,one-to-one
ZDHHC16,ENSG00000171307,Zdhhc16,ENSMUSG00000025157,1,1,one-to-one
ZDHHC17,ENSG00000186908,Zdhhc17,ENSMUSG00000035798,1,1,one-to-one
ZDHHC18,ENSG00000204160,Zdhhc18,ENSMUSG00000037553,1,1,one-to-one
ZDHHC19,ENSG00000163958,Zdhhc19,ENSMUSG00000052363,1,1,one-to-one
ZDHHC2,ENSG00000104219,Zdhhc2,ENSMUSG00000039470,1,1,one-to-one
ZDHHC20,ENSG00000180776,Zdhhc20,ENSMUSG00000021969,1,1,one-to-one
ZDHHC21,ENSG00000175893,Zdhhc21,ENSMUSG00000028403,1,1,one-to-one
ZDHHC22,ENSG00000177108,Zdhhc22,ENSMUSG00000048483,1,1,one-to-one
ZDHHC23,ENSG00000184307,Zdhhc23,ENSMUSG00000036304,1,1,one-to-one
ZDHHC24,ENSG00000174165,Zdhhc24,ENSMUSG00000006463,1,1,one-to-one
ZDHHC3,ENSG00000163812,Zdhhc3,ENSMUSG00000025786,1,1,one-to-one
ZDHHC4,ENSG00000136247,Zdhhc4,ENSMUSG00000001844,1,1,one-to-one
ZDHHC5,ENSG00000156599,Zdhhc5,ENSMUSG00000034075,1,1,one-to-one
ZDHHC6,ENSG00000023041,Zdhhc6,ENSMUSG00000024982,1,1,one-to-one
ZDHHC7,ENSG00000153786,Zdhhc7,ENSMUSG00000031823,1,1,one-to-one
ZDHHC8,ENSG00000099904,Zdhhc8,ENSMUSG00000060166,1,1,one-to-one
ZDHHC9,ENSG00000188706,Zdhhc9,ENSMUSG00000036985,1,1,one-to-one
ZEB1,ENSG00000148516,Zeb1,ENSMUSG00000024238,1,1,one-to-one
ZEB2,ENSG00000169554,Zeb2,ENSMUSG00000026872,1,1,one-to-one
ZER1,ENSG00000160445,Zer1,ENSMUSG00000039686,1,1,one-to-one
ZFAND1,ENSG00000104231,Zfand1,ENSMUSG00000039795,1,1,one-to-one
ZFAND2A,ENSG00000178381,Zfand2a,ENSMUSG00000053581,1,1,one-to-one
ZFAND2B,ENSG00000158552,Zfand2b,ENSMUSG00000026197,1,1,one-to-one
ZFAND3,ENSG00000156639,Zfand3,ENSMUSG00000044477,1,1,one-to-one
ZFAND4,ENSG00000172671,Zfand4,ENSMUSG00000042213,1,1,one-to-one
ZFAND5,ENSG00000107372,Zfand5,ENSMUSG00000024750,1,1,one-to-one
ZFAND6,ENSG00000086666,Zfand6,ENSMUSG00000030629,1,1,one-to-one
ZFAT,ENSG00000066827,Zfat,ENSMUSG00000022335,1,1,one-to-one
ZFC3H1,ENSG00000133858,Zfc3h1,ENSMUSG00000034163,1,1,one-to-one
ZFHX2,ENSG00000136367,Zfhx2,ENSMUSG00000040721,1,1,one-to-one
ZFHX3,ENSG00000140836,Zfhx3,ENSMUSG00000038872,1,1,one-to-one
ZFHX4,ENSG00000091656,Zfhx4,ENSMUSG00000025255,1,1,one-to-one
ZFP1,ENSG00000184517,Zfp1,ENSMUSG00000055835,1,1,one-to-one
ZFP14,ENSG00000142065,Zfp14,ENSMUSG00000053985,1,1,one-to-one
ZFP2,ENSG00000198939,Zfp2,ENSMUSG00000049321,1,1,one-to-one
ZFP28,ENSG00000196867,Zfp28,ENSMUSG00000062861,1,1,one-to-one
ZFP3,ENSG00000180787,Zfp3,ENSMUSG00000043602,1,1,one-to-one
ZFP30,ENSG00000120784,Zfp30,ENSMUSG00000047473,1,1,one-to-one
ZFP36,ENSG00000128016,Zfp36,ENSMUSG00000044786,1,1,one-to-one
ZFP36L1,ENSG00000185650,Zfp36l1,ENSMUSG00000021127,1,1,one-to-one
ZFP36L2,ENSG00000152518,Zfp36l2,ENSMUSG00000045817,1,1,one-to-one
ZFP37,ENSG00000136866,Zfp37,ENSMUSG00000028389,1,1,one-to-one
ZFP41,ENSG00000181638,Zfp41,ENSMUSG00000047003,1,1,one-to-one
ZFP42,ENSG00000179059,Zfp42,ENSMUSG00000051176,1,1,one-to-one
ZFP57,ENSG00000204644,Zfp57,ENSMUSG00000036036,1,1,one-to-one
ZFP62,ENSG00000196670,Zfp62,ENSMUSG00000046311,1,1,one-to-one
ZFP64,ENSG00000020256,Zfp64,ENSMUSG00000027551,1,1,one-to-one
ZFP69,ENSG00000187815,Zfp69,ENSMUSG00000064141,1,1,one-to-one
ZFP82,ENSG00000181007,Zfp82,ENSMUSG00000098022,1,1,one-to-one
ZFP90,ENSG00000184939,Zfp90,ENSMUSG00000031907,1,1,one-to-one
ZFP91,ENSG00000186660,Zfp91,ENSMUSG00000024695,1,1,one-to-one
ZFP92,ENSG00000189420,Zfp92,ENSMUSG00000031374,1,1,one-to-one
ZFPL1,ENSG00000162300,Zfpl1,ENSMUSG00000024792,1,1,one-to-one
ZFPM1,ENSG00000179588,Zfpm1,ENSMUSG00000049577,1,1,one-to-one
ZFPM2,ENSG00000169946,Zfpm2,ENSMUSG00000022306,1,1,one-to-one
ZFR,ENSG00000056097,Zfr,ENSMUSG00000022201,1,1,one-to-one
ZFR2,ENSG00000105278,Zfr2,ENSMUSG00000034949,1,1,one-to-one
ZFTA,ENSG00000188070,Zfta,ENSMUSG00000053080,1,1,one-to-one
ZFTRAF1,ENSG00000187954,Gm57852,ENSMUSG00000121583,1,1,one-to-one
ZFX,ENSG00000005889,Zfx,ENSMUSG00000079509,1,1,one-to-one
ZFYVE1,ENSG00000165861,Zfyve1,ENSMUSG00000042628,1,1,one-to-one
ZFYVE19,ENSG00000166140,Zfyve19,ENSMUSG00000068580,1,1,one-to-one
ZFYVE21,ENSG00000100711,Zfyve21,ENSMUSG00000021286,1,1,one-to-one
ZFYVE26,ENSG00000072121,Zfyve26,ENSMUSG00000066440,1,1,one-to-one
ZFYVE27,ENSG00000155256,Zfyve27,ENSMUSG00000018820,1,1,one-to-one
ZFYVE28,ENSG00000159733,Zfyve28,ENSMUSG00000037224,1,1,one-to-one
ZFYVE9,ENSG00000157077,Zfyve9,ENSMUSG00000034557,1,1,one-to-one
ZG16,ENSG00000174992,Zg16,ENSMUSG00000049350,1,1,one-to-one
ZG16B,ENSG00000162078,Sbpl,ENSMUSG00000024125,1,1,one-to-one
ZGLP1,ENSG00000220201,Zglp1,ENSMUSG00000079681,1,1,one-to-one
ZGPAT,ENSG00000197114,Zgpat,ENSMUSG00000027582,1,1,one-to-one
ZHX1,ENSG00000165156,Zhx1,ENSMUSG00000022361,1,1,one-to-one
ZHX2,ENSG00000178764,Zhx2,ENSMUSG00000071757,1,1,one-to-one
ZHX3,ENSG00000174306,Zhx3,ENSMUSG00000035877,1,1,one-to-one
ZIC1,ENSG00000152977,Zic1,ENSMUSG00000032368,1,1,one-to-one
ZIC2,ENSG00000043355,Zic2,ENSMUSG00000061524,1,1,one-to-one
ZIC3,ENSG00000156925,Zic3,ENSMUSG00000067860,1,1,one-to-one
ZIC4,ENSG00000174963,Zic4,ENSMUSG00000036972,1,1,one-to-one
ZIC5,ENSG00000139800,Zic5,ENSMUSG00000041703,1,1,one-to-one
ZIK1,ENSG00000171649,Zik1,ENSMUSG00000030393,1,1,one-to-one
ZKSCAN1,ENSG00000106261,Zkscan1,ENSMUSG00000029729,1,1,one-to-one
ZKSCAN2,ENSG00000155592,Zkscan2,ENSMUSG00000030757,1,1,one-to-one
ZKSCAN4,ENSG00000187626,Zkscan3,ENSMUSG00000021327,2,1,one-to-many (mouse-to-human)
ZKSCAN4,ENSG00000187626,Zkscan4,ENSMUSG00000054931,2,1,one-to-many (mouse-to-human)
ZKSCAN5,ENSG00000196652,Zkscan5,ENSMUSG00000055991,1,1,one-to-one
ZKSCAN7,ENSG00000196345,Zkscan7,ENSMUSG00000063488,1,1,one-to-one
ZKSCAN8,ENSG00000198315,Zkscan8,ENSMUSG00000063894,1,1,one-to-one
ZMAT1,ENSG00000166432,Zmat1,ENSMUSG00000052676,1,1,one-to-one
ZMAT2,ENSG00000146007,Zmat2,ENSMUSG00000001383,1,1,one-to-one
ZMAT3,ENSG00000172667,Zmat3,ENSMUSG00000027663,1,1,one-to-one
ZMAT4,ENSG00000165061,Zmat4,ENSMUSG00000037492,1,1,one-to-one
ZMAT5,ENSG00000100319,Zmat5,ENSMUSG00000009076,1,1,one-to-one
ZMIZ1,ENSG00000108175,Zmiz1,ENSMUSG00000007817,1,1,one-to-one
ZMIZ2,ENSG00000122515,Zmiz2,ENSMUSG00000041164,1,1,one-to-one
ZMPSTE24,ENSG00000084073,Zmpste24,ENSMUSG00000043207,1,1,one-to-one
ZMYM1,ENSG00000197056,Zmym1,ENSMUSG00000043872,1,1,one-to-one
ZMYM2,ENSG00000121741,Zmym2,ENSMUSG00000021945,1,1,one-to-one
ZMYM3,ENSG00000147130,Zmym3,ENSMUSG00000031310,1,1,one-to-one
ZMYM4,ENSG00000146463,Zmym4,ENSMUSG00000042446,1,1,one-to-one
ZMYM5,ENSG00000132950,Zmym5,ENSMUSG00000040123,1,1,one-to-one
ZMYM6,ENSG00000163867,Zmym6,ENSMUSG00000042408,1,1,one-to-one
ZMYND10,ENSG00000004838,Zmynd10,ENSMUSG00000010044,1,1,one-to-one
ZMYND11,ENSG00000015171,Zmynd11,ENSMUSG00000021156,1,1,one-to-one
ZMYND12,ENSG00000066185,Zmynd12,ENSMUSG00000070806,1,1,one-to-one
ZMYND15,ENSG00000141497,Zmynd15,ENSMUSG00000040829,1,1,one-to-one
ZMYND19,ENSG00000165724,Zmynd19,ENSMUSG00000026974,1,1,one-to-one
ZMYND8,ENSG00000101040,Zmynd8,ENSMUSG00000039671,1,1,one-to-one
ZNF106,ENSG00000103994,Zfp106,ENSMUSG00000027288,1,1,one-to-one
ZNF112,ENSG00000062370,Zfp112,ENSMUSG00000052675,1,1,one-to-one
ZNF12,ENSG00000164631,Zfp12,ENSMUSG00000029587,1,1,one-to-one
ZNF121,ENSG00000197961,Zfp560,ENSMUSG00000045519,1,1,one-to-one
ZNF124,ENSG00000196418,Zfp78,ENSMUSG00000055150,1,22,many-to-many
ZNF131,ENSG00000172262,Zfp131,ENSMUSG00000094870,1,1,one-to-one
ZNF134,ENSG00000213762,Zfy1,ENSMUSG00000053211,2,21,many-to-many
ZNF134,ENSG00000213762,Zfy2,ENSMUSG00000000103,2,21,many-to-many
ZNF142,ENSG00000115568,Zfp142,ENSMUSG00000026135,1,1,one-to-one
ZNF143,ENSG00000166478,Zfp143,ENSMUSG00000061079,1,1,one-to-one
ZNF146,ENSG00000167635,Zfp146,ENSMUSG00000037029,1,1,one-to-one
ZNF148,ENSG00000163848,Zfp148,ENSMUSG00000022811,1,1,one-to-one
ZNF154,ENSG00000179909,Zfy1,ENSMUSG00000053211,2,21,many-to-many
ZNF154,ENSG00000179909,Zfy2,ENSMUSG00000000103,2,21,many-to-many
ZNF160,ENSG00000170949,Zfp160,ENSMUSG00000067942,1,2,one-to-many (mouse-to-human)
ZNF169,ENSG00000175787,Zfp169,ENSMUSG00000050954,1,1,one-to-one
ZNF174,ENSG00000103343,Zfp174,ENSMUSG00000054939,1,1,one-to-one
ZNF18,ENSG00000154957,Zkscan6,ENSMUSG00000018347,1,1,one-to-one
ZNF180,ENSG00000167384,Zfp180,ENSMUSG00000057101,1,1,one-to-one
ZNF182,ENSG00000147118,Zfp182,ENSMUSG00000054737,1,1,one-to-one
ZNF185,ENSG00000147394,Zfp185,ENSMUSG00000031351,1,1,one-to-one
ZNF189,ENSG00000136870,Zfp189,ENSMUSG00000039634,1,1,one-to-one
ZNF2,ENSG00000275111,Zfp661,ENSMUSG00000034800,1,1,one-to-one
ZNF20,ENSG00000132010,Zfp78,ENSMUSG00000055150,1,22,many-to-many
ZNF200,ENSG00000010539,Zfp65,ENSMUSG00000071281,1,2,many-to-many
ZNF202,ENSG00000166261,Zfp202,ENSMUSG00000025602,1,1,one-to-one
ZNF205,ENSG00000122386,Zfp13,ENSMUSG00000062012,1,1,one-to-one
ZNF207,ENSG00000010244,Zfp207,ENSMUSG00000017421,1,1,one-to-one
ZNF212,ENSG00000170260,Zfp212,ENSMUSG00000052763,1,1,one-to-one
ZNF213,ENSG00000085644,Zfp213,ENSMUSG00000071256,1,1,one-to-one
ZNF217,ENSG00000171940,Zfp217,ENSMUSG00000052056,1,1,one-to-one
ZNF219,ENSG00000165804,Zfp219,ENSMUSG00000049295,1,1,one-to-one
ZNF22,ENSG00000165512,Zfp422,ENSMUSG00000059878,1,1,one-to-one
ZNF226,ENSG00000167380,Zfp61,ENSMUSG00000050605,1,1,one-to-one
ZNF23,ENSG00000167377,Zfp612,ENSMUSG00000044676,1,1,one-to-one
ZNF233,ENSG00000159915,Zfp108,ENSMUSG00000030486,5,1,one-to-many (mouse-to-human)
ZNF233,ENSG00000159915,Zfp109,ENSMUSG00000074283,5,1,one-to-many (mouse-to-human)
ZNF233,ENSG00000159915,Zfp114,ENSMUSG00000068962,5,1,one-to-many (mouse-to-human)
ZNF233,ENSG00000159915,Zfp235,ENSMUSG00000047603,5,1,one-to-many (mouse-to-human)
ZNF233,ENSG00000159915,Zfp93,ENSMUSG00000055305,5,1,one-to-many (mouse-to-human)
ZNF236,ENSG00000130856,Zfp236,ENSMUSG00000041258,1,1,one-to-one
ZNF239,ENSG00000196793,Zfp239,ENSMUSG00000042097,1,1,one-to-one
ZNF24,ENSG00000172466,Zfp24,ENSMUSG00000051469,1,1,one-to-one
ZNF248,ENSG00000198105,Zfp248,ENSMUSG00000030145,1,1,one-to-one
ZNF25,ENSG00000175395,Zfp9,ENSMUSG00000072623,1,1,one-to-one
ZNF250,ENSG00000196150,Zfp647,ENSMUSG00000054967,1,1,one-to-one
ZNF251,ENSG00000198169,Zfp251,ENSMUSG00000022526,1,1,one-to-one
ZNF256,ENSG00000152454,Zfy1,ENSMUSG00000053211,2,21,many-to-many
ZNF256,ENSG00000152454,Zfy2,ENSMUSG00000000103,2,21,many-to-many
ZNF260,ENSG00000254004,Zfp260,ENSMUSG00000049421,1,1,one-to-one
ZNF263,ENSG00000006194,Zfp263,ENSMUSG00000022529,1,1,one-to-one
ZNF266,ENSG00000174652,Zfp266,ENSMUSG00000060510,1,1,one-to-one
ZNF274,ENSG00000171606,Zfp110,ENSMUSG00000058638,2,1,one-to-many (mouse-to-human)
ZNF274,ENSG00000171606,Zfp369,ENSMUSG00000021514,2,1,one-to-many (mouse-to-human)
ZNF276,ENSG00000158805,Zfp276,ENSMUSG00000001065,1,1,one-to-one
ZNF277,ENSG00000198839,Zfp277,ENSMUSG00000055917,1,1,one-to-one
ZNF280B,ENSG00000275004,Zfp280b,ENSMUSG00000049764,1,1,one-to-one
ZNF280C,ENSG00000056277,Zfp280c,ENSMUSG00000036916,1,1,one-to-one
ZNF280D,ENSG00000137871,Zfp280d,ENSMUSG00000038535,1,1,one-to-one
ZNF281,ENSG00000162702,Zfp281,ENSMUSG00000041483,1,1,one-to-one
ZNF282,ENSG00000170265,Zfp282,ENSMUSG00000025821,1,1,one-to-one
ZNF286A,ENSG00000187607,Zfp286,ENSMUSG00000047342,1,1,one-to-one
ZNF287,ENSG00000141040,Zfp287,ENSMUSG00000005267,1,1,one-to-one
ZNF292,ENSG00000188994,Zfp292,ENSMUSG00000039967,1,1,one-to-one
ZNF296,ENSG00000170684,Zfp296,ENSMUSG00000011267,1,1,one-to-one
ZNF304,ENSG00000131845,Zfy1,ENSMUSG00000053211,2,21,many-to-many
ZNF304,ENSG00000131845,Zfy2,ENSMUSG00000000103,2,21,many-to-many
ZNF316,ENSG00000205903,Zfp316,ENSMUSG00000046658,1,1,one-to-one
ZNF317,ENSG00000130803,Zfp317,ENSMUSG00000057551,1,1,one-to-one
ZNF318,ENSG00000171467,Zfp318,ENSMUSG00000015597,1,1,one-to-one
ZNF319,ENSG00000166188,Zfp319,ENSMUSG00000046556,1,1,one-to-one
ZNF32,ENSG00000169740,Zfp637,ENSMUSG00000059689,1,1,one-to-one
ZNF322,ENSG00000181315,Zfp322a,ENSMUSG00000046351,1,1,one-to-one
ZNF324,ENSG00000083812,Zfp324,ENSMUSG00000004500,1,2,many-to-many
ZNF324B,ENSG00000249471,Zfp324,ENSMUSG00000004500,1,2,many-to-many
ZNF326,ENSG00000162664,Zfp326,ENSMUSG00000029290,1,1,one-to-one
ZNF329,ENSG00000181894,Zfp329,ENSMUSG00000057894,1,1,one-to-one
ZNF330,ENSG00000109445,Zfp330,ENSMUSG00000031711,1,1,one-to-one
ZNF334,ENSG00000198185,Zfp334,ENSMUSG00000017667,1,1,one-to-one
ZNF335,ENSG00000198026,Zfp335,ENSMUSG00000039834,1,1,one-to-one
ZNF337,ENSG00000130684,Zfp78,ENSMUSG00000055150,1,22,many-to-many
ZNF34,ENSG00000196378,Gm21411,ENSMUSG00000045699,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Gm7072,ENSMUSG00000117284,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Rex2,ENSMUSG00000067919,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp534,ENSMUSG00000062518,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp760,ENSMUSG00000067928,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp820,ENSMUSG00000069743,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp942,ENSMUSG00000071267,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp943,ENSMUSG00000053347,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp944,ENSMUSG00000033972,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp945,ENSMUSG00000059142,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp946,ENSMUSG00000071266,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp947,ENSMUSG00000063383,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp978,ENSMUSG00000078497,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp979,ENSMUSG00000066000,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp980,ENSMUSG00000058186,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp981,ENSMUSG00000056300,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp984,ENSMUSG00000078495,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp985,ENSMUSG00000065999,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp987,ENSMUSG00000066009,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp988,ENSMUSG00000078498,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp989,ENSMUSG00000086147,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp990,ENSMUSG00000078503,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp991,ENSMUSG00000067916,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp992,ENSMUSG00000070605,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp993,ENSMUSG00000063245,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp994,ENSMUSG00000096433,27,1,one-to-many (mouse-to-human)
ZNF34,ENSG00000196378,Zfp995,ENSMUSG00000078546,27,1,one-to-many (mouse-to-human)
ZNF341,ENSG00000131061,Zfp341,ENSMUSG00000059842,1,1,one-to-one
ZNF345,ENSG00000251247,Zfp11,ENSMUSG00000051034,1,1,one-to-one
ZNF346,ENSG00000113761,Zfp346,ENSMUSG00000021481,1,1,one-to-one
ZNF35,ENSG00000169981,Zfp105,ENSMUSG00000057895,1,1,one-to-one
ZNF354A,ENSG00000169131,Zfp354a,ENSMUSG00000020364,1,1,one-to-one
ZNF354B,ENSG00000178338,Zfp354b,ENSMUSG00000020335,1,1,one-to-one
ZNF354C,ENSG00000177932,Zfp354c,ENSMUSG00000044807,1,1,one-to-one
ZNF358,ENSG00000198816,Zfp358,ENSMUSG00000047264,1,1,one-to-one
ZNF362,ENSG00000160094,Zfp362,ENSMUSG00000028799,1,1,one-to-one
ZNF365,ENSG00000138311,Zfp365,ENSMUSG00000037855,1,1,one-to-one
ZNF366,ENSG00000178175,Zfp366,ENSMUSG00000050919,1,1,one-to-one
ZNF367,ENSG00000165244,Zfp367,ENSMUSG00000044934,1,1,one-to-one
ZNF382,ENSG00000161298,Zfp382,ENSMUSG00000074220,1,1,one-to-one
ZNF383,ENSG00000188283,Zfp383,ENSMUSG00000099689,1,1,one-to-one
ZNF384,ENSG00000126746,Zfp384,ENSMUSG00000038346,1,1,one-to-one
ZNF385A,ENSG00000161642,Zfp385a,ENSMUSG00000000552,1,1,one-to-one
ZNF385B,ENSG00000144331,Zfp385b,ENSMUSG00000027016,1,1,one-to-one
ZNF385C,ENSG00000187595,Zfp385c,ENSMUSG00000014198,1,1,one-to-one
ZNF394,ENSG00000160908,Zkscan14,ENSMUSG00000029627,1,1,one-to-one
ZNF395,ENSG00000186918,Zfp395,ENSMUSG00000034522,1,1,one-to-one
ZNF397,ENSG00000186812,Zfp397,ENSMUSG00000024276,1,1,one-to-one
ZNF398,ENSG00000197024,Zfp398,ENSMUSG00000062519,1,1,one-to-one
ZNF407,ENSG00000215421,Zfp407,ENSMUSG00000048410,1,1,one-to-one
ZNF408,ENSG00000175213,Zfp408,ENSMUSG00000075040,1,1,one-to-one
ZNF410,ENSG00000119725,Zfp410,ENSMUSG00000042472,1,1,one-to-one
ZNF414,ENSG00000133250,Zfp414,ENSMUSG00000073423,1,1,one-to-one
ZNF418,ENSG00000196724,Zfy1,ENSMUSG00000053211,2,21,many-to-many
ZNF418,ENSG00000196724,Zfy2,ENSMUSG00000000103,2,21,many-to-many
ZNF419,ENSG00000105136,Zfy1,ENSMUSG00000053211,2,21,many-to-many
ZNF419,ENSG00000105136,Zfy2,ENSMUSG00000000103,2,21,many-to-many
ZNF420,ENSG00000197050,Zfp780b,ENSMUSG00000063047,1,1,one-to-one
ZNF423,ENSG00000102935,Zfp423,ENSMUSG00000045333,1,1,one-to-one
ZNF426,ENSG00000130818,Zfp426,ENSMUSG00000059475,1,1,one-to-one
ZNF428,ENSG00000131116,Zfp428,ENSMUSG00000064264,1,1,one-to-one
ZNF429,ENSG00000197013,Rsl1,ENSMUSG00000058900,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Rslcan18,ENSMUSG00000074824,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp273,ENSMUSG00000030446,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp429,ENSMUSG00000078994,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp455,ENSMUSG00000051037,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp456,ENSMUSG00000078995,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp493,ENSMUSG00000090659,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp58,ENSMUSG00000071291,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp708,ENSMUSG00000058883,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp85,ENSMUSG00000058331,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp87,ENSMUSG00000097333,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp874a,ENSMUSG00000069206,13,1,one-to-many (mouse-to-human)
ZNF429,ENSG00000197013,Zfp874b,ENSMUSG00000059839,13,1,one-to-many (mouse-to-human)
ZNF433,ENSG00000197647,Zfp961,ENSMUSG00000052446,1,9,one-to-many (mouse-to-human)
ZNF436,ENSG00000125945,Zfp46,ENSMUSG00000051351,1,1,one-to-one
ZNF438,ENSG00000183621,Zfp438,ENSMUSG00000050945,1,1,one-to-one
ZNF439,ENSG00000171291,Zfp78,ENSMUSG00000055150,1,22,many-to-many
ZNF44,ENSG00000197857,Zfp961,ENSMUSG00000052446,1,9,one-to-many (mouse-to-human)
ZNF440,ENSG00000171295,Zfp78,ENSMUSG00000055150,1,22,many-to-many
ZNF441,ENSG00000197044,Zfp961,ENSMUSG00000052446,1,9,one-to-many (mouse-to-human)
ZNF442,ENSG00000198342,Zfp961,ENSMUSG00000052446,1,9,one-to-many (mouse-to-human)
ZNF443,ENSG00000180855,Zfp961,ENSMUSG00000052446,1,9,one-to-many (mouse-to-human)
ZNF444,ENSG00000167685,Zfp444,ENSMUSG00000044876,1,1,one-to-one
ZNF445,ENSG00000185219,Zfp445,ENSMUSG00000047036,1,1,one-to-one
ZNF446,ENSG00000083838,Zfp446,ENSMUSG00000033961,1,1,one-to-one
ZNF449,ENSG00000173275,Zfp449,ENSMUSG00000073176,1,1,one-to-one
ZNF45,ENSG00000124459,Zfp94,ENSMUSG00000074282,1,1,one-to-one
ZNF451,ENSG00000112200,Zfp451,ENSMUSG00000042197,1,1,one-to-one
ZNF454,ENSG00000178187,Zfp454,ENSMUSG00000048728,1,1,one-to-one
ZNF462,ENSG00000148143,Zfp462,ENSMUSG00000060206,1,1,one-to-one
ZNF467,ENSG00000181444,Zfp467,ENSMUSG00000068551,1,1,one-to-one
ZNF469,ENSG00000225614,Zfp469,ENSMUSG00000043903,1,1,one-to-one
ZNF473,ENSG00000142528,Zfp473,ENSMUSG00000048012,1,1,one-to-one
ZNF474,ENSG00000164185,Zfp474,ENSMUSG00000046886,1,1,one-to-one
ZNF475,ENSG00000250803,1700034E13Rik,ENSMUSG00000024532,1,1,one-to-one
ZNF48,ENSG00000180035,Zfp553,ENSMUSG00000045598,1,1,one-to-one
ZNF480,ENSG00000198464,Zfy1,ENSMUSG00000053211,2,21,many-to-many
ZNF480,ENSG00000198464,Zfy2,ENSMUSG00000000103,2,21,many-to-many
ZNF483,ENSG00000173258,Zkscan16,ENSMUSG00000038630,1,1,one-to-one
ZNF488,ENSG00000265763,Zfp488,ENSMUSG00000044519,1,1,one-to-one
ZNF491,ENSG00000177599,Zfp78,ENSMUSG00000055150,1,22,many-to-many
ZNF496,ENSG00000162714,Zkscan17,ENSMUSG00000020472,1,1,one-to-one
ZNF503,ENSG00000165655,Zfp503,ENSMUSG00000039081,1,1,one-to-one
ZNF507,ENSG00000168813,Zfp507,ENSMUSG00000044452,1,1,one-to-one
ZNF510,ENSG00000081386,Zfp819,ENSMUSG00000055102,1,1,one-to-one
ZNF511,ENSG00000198546,Zfp511,ENSMUSG00000025470,1,1,one-to-one
ZNF512,ENSG00000243943,Zfp512,ENSMUSG00000062761,1,1,one-to-one
ZNF512B,ENSG00000196700,Zfp512b,ENSMUSG00000000823,1,1,one-to-one
ZNF513,ENSG00000163795,Zfp513,ENSMUSG00000043059,1,1,one-to-one
ZNF516,ENSG00000101493,Zfp516,ENSMUSG00000058881,1,1,one-to-one
ZNF518A,ENSG00000177853,Zfp518a,ENSMUSG00000049164,1,1,one-to-one
ZNF518B,ENSG00000178163,Zfp518b,ENSMUSG00000046572,1,1,one-to-one
ZNF519,ENSG00000175322,Zfp941,ENSMUSG00000060314,1,1,one-to-one
ZNF521,ENSG00000198795,Zfp521,ENSMUSG00000024420,1,1,one-to-one
ZNF524,ENSG00000171443,Zfp524,ENSMUSG00000051184,1,1,one-to-one
